"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"KDSR",0.000142236527336189,0.548812147879181,0.208,0.094,1,"10","KDSR"
"KPNB1",0.000626268653046489,0.541368887787312,0.312,0.182,1,"10","KPNB1"
"IL221",7.97867681177894e-216,4.32806707724748,1,0.07,2.09839200149786e-211,"11","IL22"
"IL17A3",1.02875409850367e-89,3.02331548144372,1,0.193,2.70562327906465e-85,"11","IL17A"
"MT-RNR24",1.77168919018951e-29,1.97611350307748,0.615,0.179,4.6595425701984e-25,"11","MT-RNR2"
"MT-RNR13",7.27704630168679e-30,1.65677482539578,0.542,0.133,1.91386317734363e-25,"11","MT-RNR1"
"TMEM662",3.05002800597878e-26,1.41671753678785,0.562,0.152,8.02157365572418e-22,"11","TMEM66"
"GAS51",5.8812867494402e-24,1.40350669651801,0.438,0.107,1.54677841510277e-19,"11","GAS5"
"SNHG51",3.0253580183434e-21,1.38691478611686,0.427,0.113,7.95669158824314e-17,"11","SNHG5"
"FOSB1",3.60717745131633e-15,1.36896307519569,0.719,0.405,9.48687669696196e-11,"11","FOSB"
"TAGAP",9.45703819116434e-08,1.21709117776792,0.448,0.232,0.00248720104427622,"11","TAGAP"
"IGJ3",3.39302697599209e-16,1.17278731314903,0.438,0.138,8.92366094685919e-12,"11","IGJ"
"RGS2",2.9817809789365e-09,1.14936998885763,0.646,0.412,7.84208397460299e-05,"11","RGS2"
"SNHG61",5.40640562004138e-19,1.14176116097494,0.302,0.066,1.42188467807088e-14,"11","SNHG6"
"C17orf76-AS13",3.18114602206176e-14,1.09823880169172,0.396,0.128,8.36641403802242e-10,"11","C17orf76-AS1"
"DUSP12",7.02012601724462e-11,1.09220528342807,0.875,0.73,1.84629314253533e-06,"11","DUSP1"
"ANXA12",1.94757466774637e-07,1.07848113059068,0.708,0.551,0.00512212137617295,"11","ANXA1"
"CD691",1.14598363114501e-10,1.0076629797427,0.927,0.747,3.01393694991137e-06,"11","CD69"
"MIR24-22",1.77094234896852e-15,1.00464583587159,0.281,0.066,4.6575783777872e-11,"11","MIR24-2"
"PTPRCAP3",1.48330636338584e-11,0.991700567785707,0.375,0.132,3.90109573570475e-07,"11","PTPRCAP"
"GADD45B1",0.00131169938540156,0.976724736784373,0.312,0.205,1,"11","GADD45B"
"SF3B14",3.97025304183688e-13,0.963354704918646,0.208,0.046,1.0441765500031e-08,"11","SF3B14"
"IL17F1",8.30516763749062e-254,2.30132518389628,1,0.032,2.18425908866003e-249,"12","IL17F"
"CTSL1",1.69330565047285e-09,1.18894227065799,0.377,0.124,4.45339386074361e-05,"12","CTSL"
"HES41",3.55706273308226e-11,1.12843193277568,0.393,0.113,9.35507498800634e-07,"12","HES4"
"TNFRSF42",0.000147446500371226,1.12569388122412,0.328,0.16,1,"12","TNFRSF4"
"CCR62",1.70222600595215e-12,0.943874983783831,0.656,0.258,4.47685439565415e-08,"12","CCR6"
"TMEM173",2.6686974596799e-11,0.942771576985372,0.607,0.232,7.01867431895813e-07,"12","TMEM173"
"CREM2",1.36745477460564e-07,0.904606203505614,0.869,0.696,0.00359640605721284,"12","CREM"
"ICOS2",1.03026637680228e-05,0.843875096014461,0.541,0.285,0.270960057099001,"12","ICOS"
"ATP1B31",1.42006157187295e-06,0.798255489683677,0.672,0.363,0.0373476193402585,"12","ATP1B3"
"SARAF1",4.51001572551105e-09,0.734598335670828,0.984,0.703,0.000118613413580941,"12","SARAF"
"FAM177A11",0.00014130771906058,0.734423842007231,0.574,0.358,1,"12","FAM177A1"
"GPX11",3.2597790100921e-08,0.72279334644586,0.803,0.457,0.000857321879654224,"12","GPX1"
"GDE11",1.94316866184158e-05,0.669907105249583,0.377,0.166,0.511053358064336,"12","GDE1"
"NDUFV2",1.82195026469584e-09,0.665276291416409,0.82,0.378,4.79172919615006e-05,"12","NDUFV2"
"DUSP43",6.91612142468991e-07,0.664947931681953,0.705,0.37,0.0181893993469345,"12","DUSP4"
"UBE2B",8.10990636560555e-05,0.646692070222049,0.607,0.374,1,"12","UBE2B"
"CD5",6.15569807974899e-06,0.640824652064745,0.459,0.217,0.161894859497398,"12","CD5"
"CNOT6L",5.21093744015509e-08,0.632821876795764,0.656,0.297,0.00137047654676079,"12","CNOT6L"
"PLIN22",0.000125013108070227,0.631151537578965,0.541,0.337,1,"12","PLIN2"
"ARID5B",5.84229407866933e-05,0.630777262710736,0.459,0.24,1,"12","ARID5B"
