"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CTSW1",8.1855964547714e-46,0.935662298642054,0.777,0.382,2.15281186760488e-41,"3","CTSW"
"HOPX1",1.1691474161247e-40,0.93223385591668,0.684,0.317,3.07485770440796e-36,"3","HOPX"
"ANXA1",3.95814804095323e-36,0.918010280336255,0.737,0.395,1.0409929347707e-31,"3","ANXA1"
"KLRD11",1.48666787094803e-36,0.838591027361736,0.704,0.343,3.90993650059332e-32,"3","KLRD1"
"CLIC3",1.61150481732318e-27,0.813678670025024,0.388,0.154,4.23825766955996e-23,"3","CLIC3"
"CD52",8.3735514582726e-46,0.769029441928547,0.98,0.854,2.20224403352569e-41,"3","CD52"
"CSF1",1.95014916737004e-19,0.74678422011599,0.291,0.121,5.1288923101832e-15,"3","CSF1"
"CCL4",4.3170913421966e-32,0.712064769911196,0.816,0.512,1.1353950229977e-27,"3","CCL4"
"MT-ATP6",1.8931100441176e-12,0.672784144263531,0.986,0.981,4.97887941602928e-08,"3","MT-ATP6"
"VIM",1.58636684232729e-25,0.66939254569864,0.844,0.614,4.17214479532077e-21,"3","VIM"
"ITM2C",2.01581229244763e-12,0.659751215817262,0.397,0.228,5.30158632913727e-08,"3","ITM2C"
"CCL52",1.5508189581063e-30,0.639441527580089,0.994,0.729,4.07865385981956e-26,"3","CCL5"
"NR4A2",2.78319661130408e-13,0.633350156516355,0.539,0.344,7.31980708772974e-09,"3","NR4A2"
"IVNS1ABP",1.40419816105306e-16,0.624221879261212,0.38,0.191,3.69304116356954e-12,"3","IVNS1ABP"
"RUNX3",1.84888518962435e-19,0.602364248421335,0.453,0.229,4.86256804871203e-15,"3","RUNX3"
"GZMK",3.38993838195182e-36,1.58492836763379,0.355,0.115,8.9155379445333e-32,"4","GZMK"
"LAG3",1.22702384351056e-26,0.822667943169093,0.676,0.39,3.22707270843276e-22,"4","LAG3"
"IFNG",8.68269921848414e-17,0.756233227148723,0.673,0.464,2.28354989446133e-12,"4","IFNG"
"CST7",1.00159227939396e-15,0.756228023928984,0.673,0.519,2.63418769480611e-11,"4","CST7"
"CREM",7.67005065450497e-29,0.744156362599298,0.928,0.678,2.01722332213481e-24,"4","CREM"
"CMC1",1.91431428020927e-05,0.707190108015474,0.217,0.14,0.503464655695039,"4","CMC1"
"TRAT1",1.14144162540076e-07,0.701636454330782,0.396,0.284,0.00300199147480399,"4","TRAT1"
"CRTAM",2.93623186180966e-12,0.692396085983961,0.214,0.092,7.72228979655942e-08,"4","CRTAM"
"SYTL3",3.20998312873618e-08,0.692243100036681,0.362,0.246,0.000844225562857615,"4","SYTL3"
"HLA-DQB1",1.15379795981901e-10,0.683316651771057,0.447,0.307,3.034488634324e-06,"4","HLA-DQB1"
"YPEL5",1.41522892144802e-13,0.67128991095301,0.651,0.516,3.72205206340828e-09,"4","YPEL5"
"NKG7",1.52164622711287e-23,0.651968327949563,0.912,0.643,4.00192957730686e-19,"4","NKG7"
"PTMS",9.81955999555654e-09,0.635145419298781,0.428,0.308,0.000258254427883137,"4","PTMS"
"TNFRSF9",3.25583388606216e-10,0.632572792372688,0.343,0.2,8.56284312034348e-06,"4","TNFRSF9"
"GZMH",1.42979762393476e-18,0.631016443191134,0.645,0.384,3.76036775094843e-14,"4","GZMH"
"CCL3L3",1.91845486661528e-08,0.625080566360479,0.299,0.177,0.00050455362991982,"4","CCL3L3"
"CLEC2D",1.77147253285749e-11,0.612694837598669,0.66,0.561,4.6589727614152e-07,"4","CLEC2D"
"VPS37B",4.29818951573362e-07,0.611641826848806,0.299,0.193,0.0113042384263794,"4","VPS37B"
"HLA-DQA1",8.74995459214343e-07,0.599463450784459,0.368,0.263,0.0230123805773372,"4","HLA-DQA1"
"GZMA1",1.51791183006727e-24,0.590442462351668,0.937,0.693,3.99210811307692e-20,"4","GZMA"
"KRT86",0,2.72781382341782,0.99,0.09,0,"5","KRT86"
"CREM1",1.25571131752436e-33,0.968286434808087,0.886,0.683,3.30252076508907e-29,"5","CREM"
"TNFRSF91",9.6483721433413e-08,0.815266539569841,0.314,0.203,0.00253752187369876,"5","TNFRSF9"
"TSPAN13",1.3050338966997e-14,0.791832996481715,0.159,0.052,3.4322391483202e-10,"5","TSPAN13"
"ALOX5AP",4.59588788410626e-18,0.78406731446388,0.825,0.72,1.20871851351995e-13,"5","ALOX5AP"
"KIR2DL4",4.45441757321518e-16,0.730436044062615,0.27,0.115,1.17151182175559e-11,"5","KIR2DL4"
"KRT81",6.21619590854847e-18,0.720211740973044,0.127,0.03,1.63485952394825e-13,"5","KRT81"
"LDLRAD4",4.51561390631262e-07,0.713550172624779,0.39,0.287,0.0118760645736022,"5","LDLRAD4"
"IRS2",1.88535232334238e-10,0.708150629037852,0.213,0.099,4.95847661039046e-06,"5","IRS2"
"SOX4",0.000282327401187335,0.698453918466464,0.225,0.155,1,"5","SOX4"
"RPS4Y11",3.81613462868602e-15,0.697748800299117,0.517,0.312,1.00364340734442e-10,"5","RPS4Y1"
"CARS1",0.000295996991151294,0.669785793793708,0.181,0.12,1,"5","CARS"
"GALNT2",7.67547175886477e-10,0.64895198771995,0.279,0.157,2.01864907258144e-05,"5","GALNT2"
"HOPX2",3.68518484327528e-12,0.643441272951622,0.511,0.338,9.692036137814e-08,"5","HOPX"
"SLC7A51",5.61272931675957e-10,0.642438593348136,0.359,0.222,1.47614781030777e-05,"5","SLC7A5"
"CD7",7.68471415499422e-17,0.580690396611651,0.876,0.816,2.02107982276348e-12,"5","CD7"
"RANBP2",1.01013226448922e-06,0.576351689118829,0.238,0.144,0.0265664785560665,"5","RANBP2"
"MAST4",5.97127205448102e-07,0.571728430869175,0.229,0.136,0.0157044455032851,"5","MAST4"
"YPEL51",3.92907279464569e-12,0.563381959502948,0.648,0.517,1.03334614499182e-07,"5","YPEL5"
"GZMA2",2.72631208207854e-11,0.554138047543236,0.879,0.699,7.17020077586657e-07,"5","GZMA"
"TNFRSF18",1.93202812746182e-21,1.05387793594913,0.612,0.407,5.08123397522458e-17,"6","TNFRSF18"
"CCL20",1.07850276692446e-07,0.763729909327722,0.262,0.151,0.00283646227701132,"6","CCL20"
"CXCL131",6.68546502704738e-36,0.752909825758231,0.976,0.687,1.75827730211346e-31,"6","CXCL13"
"RP11-138A9.1",4.27478953662721e-09,0.718894720601133,0.449,0.313,0.000112426964813296,"6","RP11-138A9.1"
"HSPA1B1",0.000201044076509627,0.711295736133911,0.167,0.283,1,"6","HSPA1B"
"IRS21",1.77165819564209e-11,0.693966126372443,0.221,0.099,4.65946105453869e-07,"6","IRS2"
"AC133644.2",3.44436511301122e-09,0.654542452691635,0.299,0.169,9.05868024721952e-05,"6","AC133644.2"
"FTH1",9.19634081863316e-18,0.639950247863045,0.986,0.979,2.41863763530052e-13,"6","FTH1"
"CCDC501",5.21117858744894e-07,0.625153825618687,0.201,0.108,0.0137053996849907,"6","CCDC50"
"MAF1",1.08137290234304e-06,0.611710512958935,0.31,0.197,0.0284401073316219,"6","MAF"
"DUSP41",1.68696886027353e-13,0.598231766671451,0.782,0.638,4.43672810251939e-09,"6","DUSP4"
"DNPH1",8.10728111844482e-09,0.597179113922312,0.476,0.336,0.000213221493415099,"6","DNPH1"
"TMEM1731",2.37598953681357e-05,0.587614787604057,0.245,0.16,0.624885248181968,"6","TMEM173"
"CD83",0.000149960662246306,0.551022311250862,0.146,0.083,1,"6","CD83"
"GADD45G",9.07958486043678e-05,0.544801103227008,0.194,0.121,1,"6","GADD45G"
"EPSTI1",0.000127040536742279,0.543330840195727,0.293,0.211,1,"6","EPSTI1"
"TRBC1",0.000139563295920091,0.542773609423297,0.578,0.511,1,"6","TRBC1"
"IFITM2",2.67393186900493e-09,0.542591900289226,0.731,0.618,7.03244081548296e-05,"6","IFITM2"
"KLRB1",6.02889456699376e-05,0.537485843818254,0.643,0.565,1,"6","KLRB1"
"CREM2",2.85131487101154e-11,0.537229288124565,0.833,0.689,7.49895811076034e-07,"6","CREM"
"FKBP51",9.04917754042047e-53,1.31966592004655,0.629,0.244,2.37993369313058e-48,"7","FKBP5"
"IL7R1",9.17159970034107e-56,1.28258449509614,0.519,0.156,2.4121307211897e-51,"7","IL7R"
"CD40LG1",4.7724003894284e-42,1.0811604766697,0.316,0.076,1.25514130241967e-37,"7","CD40LG"
"CORO1B1",7.23045852561096e-27,0.966986566451049,0.55,0.275,1.90161059223568e-22,"7","CORO1B"
"TXNIP1",4.26477171309386e-14,0.962831898744113,0.536,0.363,1.12163496054369e-09,"7","TXNIP"
"NR3C11",6.83545271044502e-30,0.927946523627134,0.77,0.503,1.79772406284704e-25,"7","NR3C1"
"AIM11",2.43308553368772e-27,0.926751561121476,0.313,0.105,6.39901495359871e-23,"7","AIM1"
"PASK1",7.73702546404948e-44,0.89412392940703,0.306,0.067,2.03483769704501e-39,"7","PASK"
"ICA11",4.17456849581126e-21,0.8779251923754,0.302,0.114,1.09791151439836e-16,"7","ICA1"
"GPR183",6.14876955942487e-16,0.870233353646895,0.292,0.128,1.61712639412874e-11,"7","GPR183"
"JUNB1",8.02952416020578e-22,0.868647235074663,0.828,0.637,2.11176485413412e-17,"7","JUNB"
"RPL341",1.39791315439059e-66,0.847778624666415,1,0.985,3.67651159604725e-62,"7","RPL34"
"TCF71",2.37493902858708e-26,0.84400461060995,0.34,0.122,6.24608964518401e-22,"7","TCF7"
"GPX11",8.95697047443352e-24,0.819469215263966,0.546,0.287,2.35568323477602e-19,"7","GPX1"
"FYB",2.18288398764746e-24,0.819092827609758,0.773,0.519,5.74098488751281e-20,"7","FYB"
"CD41",1.19190493418202e-29,0.808366522057399,0.296,0.089,3.1347099768987e-25,"7","CD4"
"RPS281",1.86930758410336e-50,0.807748068322733,0.997,0.957,4.91627894619185e-46,"7","RPS28"
"CH25H1",1.18341361901089e-29,0.798566230882392,0.137,0.021,3.11237781799865e-25,"7","CH25H"
"EEF1A11",3.51316937269606e-65,0.797857679379598,0.997,0.997,9.23963545019064e-61,"7","EEF1A1"
"IL6ST1",4.21718194617974e-24,0.788854422594545,0.309,0.108,1.10911885184527e-19,"7","IL6ST"
"ZBED2",0,2.5204578642531,0.954,0.039,0,"8","ZBED2"
"CCL4L2",6.43866112238249e-27,2.11673842637813,0.571,0.25,1.6933678751866e-22,"8","CCL4L2"
"CCL41",6.5627361159606e-23,1.77635666886428,0.813,0.525,1.72599959849764e-18,"8","CCL4"
"IGKC",8.07708842472544e-06,1.48284893925603,0.749,0.625,0.212427425570279,"8","IGKC"
"CCL32",4.96379872318874e-35,1.37289801781895,0.753,0.37,1.30547906419864e-30,"8","CCL3"
"GZMB1",4.71915027422217e-31,1.28890259235946,0.963,0.675,1.24113652212043e-26,"8","GZMB"
"JCHAIN",0.00177767008113338,1.25648963829235,0.187,0.114,1,"8","JCHAIN"
"GZMH1",4.44691227848461e-27,1.13499745773862,0.712,0.387,1.16953792924145e-22,"8","GZMH"
"LAG31",2.74716609083032e-32,1.1332831794075,0.772,0.392,7.22504681888374e-28,"8","LAG3"
"NKG71",4.48313235750749e-38,1.1274897056471,0.963,0.648,1.17906381002447e-33,"8","NKG7"
"IGHG3",2.45120337575593e-07,1.03056537472191,0.388,0.228,0.0064466648782381,"8","IGHG3"
"APOBEC3G1",4.05378119508368e-27,1.02701583967212,0.721,0.385,1.06614445430701e-22,"8","APOBEC3G"
"TNFRSF92",1.94581409523649e-34,1.01217138726961,0.553,0.191,5.11749107047197e-30,"8","TNFRSF9"
"VCAM1",1.41242193879054e-24,0.966302327064568,0.338,0.106,3.71466969901911e-20,"8","VCAM1"
"PRF11",3.80806064618613e-21,0.952529595129308,0.689,0.407,1.00151994994695e-16,"8","PRF1"
"IFI6",3.05458413067903e-13,0.920307756472919,0.525,0.292,8.03355626368584e-09,"8","IFI6"
"CMC11",3.57504689042596e-11,0.915808510803286,0.297,0.138,9.40237332182028e-07,"8","CMC1"
"AC133644.21",2.86295372436592e-20,0.91451837266155,0.406,0.165,7.52956829508237e-16,"8","AC133644.2"
"CHST12",4.27231417245665e-27,0.893669631371619,0.607,0.264,1.1236186273561e-22,"8","CHST12"
"HAVCR2",8.72174697250631e-23,0.862979648693652,0.63,0.31,2.29381945376916e-18,"8","HAVCR2"
"GZMH2",3.32848472968065e-59,1.55289593531108,0.909,0.38,8.75391483906012e-55,"9","GZMH"
"GNLY3",9.28693263896918e-31,1.41355382983146,0.812,0.454,2.44246328404889e-26,"9","GNLY"
"HAVCR21",3.64893700952653e-45,1.31283446924457,0.774,0.306,9.59670433505478e-41,"9","HAVCR2"
"PRF12",1.28329247746649e-42,1.30936765217094,0.855,0.401,3.37505921573686e-38,"9","PRF1"
"NKG72",1.87537536520804e-53,1.30656694529371,0.989,0.649,4.93223721049716e-49,"9","NKG7"
"LAG32",3.64381308861971e-46,1.3032461814101,0.849,0.392,9.58322842306985e-42,"9","LAG3"
"CCL4L21",3.47012293243463e-18,1.27068642569523,0.543,0.255,9.12642331230308e-14,"9","CCL4L2"
"GZMB2",5.12491473299938e-36,1.23805580984651,0.995,0.676,1.34785257477884e-31,"9","GZMB"
"CCL42",2.61899784369598e-29,1.23355336369135,0.898,0.523,6.88796432892043e-25,"9","CCL4"
"APOBEC3G2",4.32222727324519e-28,1.18495808831443,0.715,0.389,1.13674577286349e-23,"9","APOBEC3G"
"CTSW3",1.53061041957962e-27,1.11072525090651,0.769,0.402,4.0255054034944e-23,"9","CTSW"
"KLRC22",2.94057870312335e-35,1.07552713363318,0.532,0.163,7.7337219892144e-31,"9","KLRC2"
"CD8A2",8.65539819437118e-36,1.06241836640182,0.898,0.468,2.27636972511962e-31,"9","CD8A"
"GZMK2",3.69269775663191e-22,1.04859729620806,0.376,0.123,9.71179509994191e-18,"9","GZMK"
"CD8B2",4.34462801302807e-36,1.02907066608123,0.801,0.334,1.14263716742638e-31,"9","CD8B"
"HLA-DRB11",6.11169937904999e-18,1.00441305391436,0.833,0.561,1.60737693669015e-13,"9","HLA-DRB1"
"ITM2C2",6.8211938221947e-30,0.979563147615351,0.597,0.225,1.79397397523721e-25,"9","ITM2C"
"ISG151",1.09780834108162e-13,0.977283789936308,0.677,0.468,2.88723593704466e-09,"9","ISG15"
"LGALS12",1.33324119133214e-18,0.956942562614245,0.688,0.39,3.50642433320353e-14,"9","LGALS1"
"CLIC32",2.82021819471488e-19,0.93517705561281,0.419,0.164,7.41717385210014e-15,"9","CLIC3"
"ZNF6831",3.35603880733743e-187,2.05394180457556,0.962,0.114,8.82638206329745e-183,"10","ZNF683"
"AC002331.11",1.36195421446569e-116,1.6760834128382,1,0.196,3.58193958404476e-112,"10","AC002331.1"
"GNLY4",3.32941339541323e-12,1.04829574502578,0.696,0.462,8.75635722993678e-08,"10","GNLY"
"CISH1",8.71867662062879e-19,0.96523869927784,0.215,0.05,2.29301195122537e-14,"10","CISH"
"CCL43",1.93387382471682e-16,0.948806818487796,0.842,0.529,5.08608815900525e-12,"10","CCL4"
"HSPA1B2",1.25110865766193e-07,0.855275256673559,0.481,0.264,0.00329041576965088,"10","HSPA1B"
"ANKRD28",7.98883870057143e-14,0.842239336433387,0.506,0.245,2.10106457825029e-09,"10","ANKRD28"
"C12orf751",5.26134955609972e-15,0.83807135325153,0.576,0.3,1.38373493325423e-10,"10","C12orf75"
"GLUL",8.97064446737525e-24,0.812395983441881,0.297,0.073,2.35927949491969e-19,"10","GLUL"
"CAPG1",6.32970774674258e-16,0.800515266830361,0.532,0.245,1.6647131373933e-11,"10","CAPG"
"CTSW4",7.94649409789851e-15,0.752064012305998,0.728,0.406,2.08992794774731e-10,"10","CTSW"
"OASL1",3.06195567436554e-15,0.744880664364029,0.348,0.129,8.05294342358137e-11,"10","OASL"
"CKLF",2.47886780416255e-13,0.727627719359972,0.753,0.513,6.5194223249475e-09,"10","CKLF"
"ITM2C3",9.46502025893007e-11,0.714017662307201,0.468,0.234,2.48930032809861e-06,"10","ITM2C"
"CD8B3",3.02430866225657e-18,0.706261733257389,0.715,0.341,7.95393178173477e-14,"10","CD8B"
"KLRC12",1.10985658850766e-09,0.70438159619273,0.316,0.137,2.91892282777515e-05,"10","KLRC1"
"IFI27",0.000186437926691683,0.694416860838197,0.253,0.143,1,"10","IFI27"
"GZMH3",1.84662122280552e-12,0.694412086114811,0.69,0.394,4.85661381597851e-08,"10","GZMH"
"RP11-291B21.2",4.97770004109346e-10,0.693221554518588,0.196,0.065,1.30913511080758e-05,"10","RP11-291B21.2"
"CD521",1.26199350739995e-22,0.689786624849025,0.987,0.861,3.31904292446187e-18,"10","CD52"
"ZBED21",2.16706015285428e-203,2.21083059537389,0.952,0.069,5.69936820200677e-199,"11","ZBED2"
"TNFRSF42",4.65170696782523e-29,1.37132838171653,0.606,0.172,1.22339893253804e-24,"11","TNFRSF4"
"CXCL132",5.32373409907348e-14,1.35658035717504,0.913,0.705,1.40014206805632e-09,"11","CXCL13"
"XCL1",1.44220903224086e-07,1.28446584996209,0.144,0.04,0.00379300975479345,"11","XCL1"
"NMB1",3.98807734657669e-24,1.18836703131289,0.423,0.104,1.04886434214967e-19,"11","NMB"
"IGFL21",6.33521477109855e-27,1.14843439880169,0.298,0.049,1.66616148479892e-22,"11","IGFL2"
"UCP21",4.21544041852899e-11,1.04112316011899,0.654,0.384,1.10866083007313e-06,"11","UCP2"
"PKM1",5.07767979260587e-15,1.01123864663914,0.817,0.516,1.33542978545534e-10,"11","PKM"
"TNFRSF181",3.33371927484197e-13,0.862480166425668,0.75,0.414,8.76768169283439e-09,"11","TNFRSF18"
"CCL201",5.56727809252216e-05,0.830129391620414,0.298,0.156,1,"11","CCL20"
"PLIN22",8.65550819135693e-05,0.777916553838049,0.356,0.205,1,"11","PLIN2"
"MT2A",0.00111341697817517,0.759109072683893,0.606,0.464,1,"11","MT2A"
"ICA12",1.60512078435717e-12,0.754683729440456,0.365,0.122,4.22146766285935e-08,"11","ICA1"
"IL7R2",3.85419990761871e-13,0.750154006585916,0.471,0.177,1.01365457570372e-08,"11","IL7R"
"MAF3",2.71554337771117e-07,0.73166870630988,0.404,0.2,0.00714187908338039,"11","MAF"
"DNPH11",4.73079766266e-09,0.719746353318246,0.615,0.339,0.000124419978527958,"11","DNPH1"
"ARID5B",8.43828959855422e-06,0.683526161855689,0.519,0.327,0.221927016441976,"11","ARID5B"
"PCAT292",1.78378930447823e-12,0.682968877896314,0.269,0.076,4.69136587077774e-08,"11","PCAT29"
"CD40LG2",2.8219103014306e-14,0.680537207222415,0.317,0.089,7.42162409276248e-10,"11","CD40LG"
"CORO1B2",2.2133206881446e-08,0.664529548727801,0.548,0.289,0.000582103340982031,"11","CORO1B"
"KRT861",2.43743148088504e-122,2.62153252345629,1,0.144,6.41044479472766e-118,"12","KRT86"
"AC002331.12",5.00159465480164e-85,1.98791083796032,1,0.209,1.31541939421283e-80,"12","AC002331.1"
"KRT811",4.05682610936637e-24,1.28862050678384,0.228,0.033,1.06694526676336e-19,"12","KRT81"
"IRS22",6.06464782723265e-06,0.896469148601354,0.238,0.105,0.159500237856219,"12","IRS2"
"KIR2DL41",1.7391799008935e-10,0.865425304330313,0.337,0.123,4.5740431393499e-06,"12","KIR2DL4"
"CREM3",6.25671644508325e-09,0.826133224902232,0.851,0.696,0.000164551642505689,"12","CREM"
"REG4",2.57974266271753e-09,0.805419833975135,0.129,0.027,6.7847232029471e-05,"12","REG4"
"PLPP1",3.57878996276738e-07,0.783396045584864,0.267,0.11,0.00941221760207821,"12","PLPP1"
"VCAM12",2.76974313520602e-06,0.763536611064737,0.267,0.116,0.0728442444559183,"12","VCAM1"
"SLC7A52",6.69753782586392e-06,0.762355593018829,0.406,0.229,0.176145244820221,"12","SLC7A5"
"TRGC23",2.94833140127518e-05,0.74368495502534,0.416,0.247,0.775411158535373,"12","TRGC2"
"MGAT4A",0.00271243266440436,0.69997055330962,0.297,0.201,1,"12","MGAT4A"
"SCX",2.33992279857668e-14,0.681591445251334,0.129,0.018,6.15399696025667e-10,"12","SCX"
"CTSW5",5.6819633585624e-10,0.679567166686513,0.713,0.412,1.49435636330191e-05,"12","CTSW"
"GTF3C1",2.19320685422572e-05,0.6695214314547,0.188,0.076,0.576813402661364,"12","GTF3C1"
"SPRY11",3.56144090355271e-05,0.6622952043032,0.277,0.14,0.936658957634362,"12","SPRY1"
"ENTPD1",0.0050518680211393,0.648789197325986,0.426,0.344,1,"12","ENTPD1"
"HLA-DRA4",0.000970977192682316,0.644674941303085,0.653,0.55,1,"12","HLA-DRA"
"ALOX5AP1",1.22508949798979e-08,0.641925929297003,0.891,0.725,0.000322198537971316,"12","ALOX5AP"
"AC092580.41",6.56464797878525e-09,0.640626171702606,0.752,0.489,0.000172650241842052,"12","AC092580.4"
"LINC014801",3.48625410721828e-150,1.94922805554584,0.986,0.074,9.16884830198408e-146,"13","LINC01480"
"ICA13",2.63043454540518e-37,1.61506761108823,0.63,0.119,6.91804285441562e-33,"13","ICA1"
"CD79A",3.90223100969933e-16,1.46184123626461,0.205,0.031,1.02628675555092e-11,"13","CD79A"
"FKBP53",5.71815354459239e-20,1.41658827741748,0.699,0.266,1.5038743822278e-15,"13","FKBP5"
"CD40LG3",1.06995693582851e-27,1.37255152044611,0.466,0.088,2.81398674122898e-23,"13","CD40LG"
"GNG42",4.83883619118599e-26,1.34050446611041,0.438,0.082,1.27261391828192e-21,"13","GNG4"
"TOX22",3.75806789278144e-18,1.28451162053097,0.466,0.13,9.88371855801518e-14,"13","TOX2"
"IL6ST2",3.74046440430281e-17,1.23785962168718,0.438,0.118,9.8374213833164e-13,"13","IL6ST"
"ADD32",1.51768059113955e-17,1.21968935260087,0.425,0.106,3.99149995469701e-13,"13","ADD3"
"BTLA3",7.36527557087772e-21,1.1955237233962,0.411,0.088,1.93706747514084e-16,"13","BTLA"
"PCAT293",1.77788478926791e-27,1.17834731847762,0.425,0.074,4.67583699577461e-23,"13","PCAT29"
"CORO1B3",3.76025191187037e-11,1.15202334851184,0.589,0.291,9.88946252821908e-07,"13","CORO1B"
"CPM1",7.23304709382585e-19,1.13504000202902,0.315,0.06,1.9022913856762e-14,"13","CPM"
"PASK2",1.9175999445174e-23,1.09872489190784,0.411,0.079,5.04328785408077e-19,"13","PASK"
"SMCO42",1.37974410995277e-08,1.09216157036043,0.329,0.12,0.000362872700917578,"13","SMCO4"
"TMEM2433",8.76446105540442e-14,0.994600540772672,0.562,0.201,2.30505325757136e-09,"13","TMEM243"
