"","pct","cumu","rank"
"1",10.2698387152281,10.2698387152281,1
"2",7.32911139647953,17.5989501117076,2
"3",5.17315204981832,22.7721021615259,3
"4",4.59743200467644,27.3695341662024,4
"5",4.15079099282175,31.5203251590241,5
"6",3.86330325962075,35.3836284186449,6
"7",3.1446031302887,38.5282315489336,7
"8",2.71866098600646,41.24689253494,8
"9",2.60489751131294,43.851790046253,9
"10",2.46842140783261,46.3202114540856,10
"11",2.35789475378424,48.6781062078698,11
"12",2.21251384804918,50.890620055919,12
"13",1.9809435964075,52.8715636523265,13
"14",1.81684468717409,54.6884083395006,14
"15",1.78378169174113,56.4721900312417,15
"16",1.77172040153564,58.2439104327774,16
"17",1.72661275158613,59.9705231843635,17
"18",1.69880015475581,61.6693233391193,18
"19",1.6057221721718,63.2750455112911,19
"20",1.52110745717419,64.7961529684653,20
"21",1.4493000097951,66.2454529782604,21
"22",1.43681917615749,67.6822721544179,22
"23",1.43455068920144,69.1168228436193,23
"24",1.34562612528157,70.4624489689009,24
"25",1.33915135054032,71.8016003194412,25
"26",1.31435256697212,73.1159528864133,26
"27",1.29267081923509,74.4086237056484,27
"28",1.27994994208107,75.6885736477295,28
"29",1.24967567246058,76.9382493201901,29
"30",1.22927162147918,78.1675209416693,30
"31",1.21355795251483,79.3810788941841,31
"32",1.18731310924403,80.5683920034281,32
"33",1.1620118216403,81.7304038250684,33
"34",1.15719743928552,82.8876012643539,34
"35",1.13556214570387,84.0231634100578,35
"36",1.11695413532208,85.1401175453799,36
"37",1.10406602039571,86.2441835657756,37
"38",1.09823454588016,87.3424181116557,38
"39",1.09235049188041,88.4347686035362,39
"40",1.0801289135373,89.5148975170735,40
"41",1.07484066988952,90.589738186963,41
"42",1.0724669559136,91.6622051428766,42
"43",1.06814359196014,92.7303487348367,43
"44",1.05844438221402,93.7887931170507,44
"45",1.05133195633919,94.8401250733899,45
"46",1.04221191597788,95.8823369893678,46
"47",1.03963934278584,96.9219763321536,47
"48",1.02962449738191,97.9516008295356,48
"49",1.0268409251342,98.9784417546698,49
"50",1.02155824533024,100,50
