"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NEAT1",4.4982455638327e-105,1.52848417437774,0.861,0.579,1.183038583288e-100,"IgG+ Plasma cells","NEAT1"
"PIM2",5.23356711148341e-105,1.06744027834079,0.698,0.323,1.37642815032014e-100,"IgG+ Plasma cells","PIM2"
"ANKRD28",4.59488279647718e-102,0.880931343686301,0.623,0.243,1.2084541754735e-97,"IgG+ Plasma cells","ANKRD28"
"RABAC1",1.83947980089625e-101,0.95341108840348,0.796,0.453,4.83783187635714e-97,"IgG+ Plasma cells","RABAC1"
"KDELR2",3.17679181569737e-99,0.960779979742547,0.669,0.318,8.35496247528408e-95,"IgG+ Plasma cells","KDELR2"
"MANF",7.79321154963952e-99,0.893002329992742,0.747,0.357,2.04961463755519e-94,"IgG+ Plasma cells","MANF"
"PDIA4",5.19618528613335e-95,0.872274135013055,0.645,0.279,1.36659673025307e-90,"IgG+ Plasma cells","PDIA4"
"IFI6",2.93695717441575e-83,0.876309976625656,0.355,0.111,7.72419736871342e-79,"IgG+ Plasma cells","IFI6"
"SUB1",4.98123933810228e-82,1.0545601970716,0.855,0.628,1.3100659459209e-77,"IgG+ Plasma cells","SUB1"
"GSTP1",3.44740679673387e-79,0.861314542388857,0.797,0.464,9.06667987541008e-75,"IgG+ Plasma cells","GSTP1"
"SEC61G",7.85776113914675e-75,0.859767314343927,0.796,0.51,2.06659117959559e-70,"IgG+ Plasma cells","SEC61G"
"LGALS1",1.6938889458026e-69,0.938817025313164,0.793,0.499,4.45492792746084e-65,"IgG+ Plasma cells","LGALS1"
"HSPA5",3.24081510344264e-67,1.02756987565247,0.715,0.39,8.52334372205414e-63,"IgG+ Plasma cells","HSPA5"
"IGLL5",3.29664180136583e-67,2.74206476026334,0.41,0.17,8.67016793759213e-63,"IgG+ Plasma cells","IGLL5"
"IGLV6-57",6.13166072757414e-61,1.685888669104,0.337,0.126,1.612626771352e-56,"IgG+ Plasma cells","IGLV6-57"
"IGLC7",9.11937556379144e-54,1.24133842570973,0.375,0.157,2.39839577327715e-49,"IgG+ Plasma cells","IGLC7"
"IGKC",1.6658696086547e-43,2.26813957320301,0.98,0.922,4.38123707076186e-39,"IgG+ Plasma cells","IGKC"
"IGLC2",7.06428752701502e-33,2.92125799549915,0.825,0.699,1.85790761960495e-28,"IgG+ Plasma cells","IGLC2"
"IGLC3",2.6244699443018e-31,2.10066594820206,0.758,0.615,6.90235595351374e-27,"IgG+ Plasma cells","IGLC3"
"IGHA1",0,5.33203935029072,0.999,0.795,0,"IgA+ Plasma cells 1","IGHA1"
"IGJ",0,5.08254135967134,0.806,0.276,0,"IgA+ Plasma cells 1","IGJ"
"IGHA2",0,4.72499035422691,0.972,0.352,0,"IgA+ Plasma cells 1","IGHA2"
"SSR41",0,2.71085010899208,0.987,0.568,0,"IgA+ Plasma cells 1","SSR4"
"MZB11",0,2.62353478963305,0.971,0.231,0,"IgA+ Plasma cells 1","MZB1"
"AC096579.7",0,2.59823173813422,0.473,0.033,0,"IgA+ Plasma cells 1","AC096579.7"
"IGKC1",0,2.54224909303114,0.97,0.903,0,"IgA+ Plasma cells 1","IGKC"
"IGLL51",0,2.43788942975083,0.409,0.074,0,"IgA+ Plasma cells 1","IGLL5"
"CCL3",0,2.21539117747271,0.407,0.075,0,"IgA+ Plasma cells 1","CCL3"
"TNFRSF17",0,2.13284284100439,0.821,0.113,0,"IgA+ Plasma cells 1","TNFRSF17"
"FKBP111",0,2.11274852944678,0.854,0.121,0,"IgA+ Plasma cells 1","FKBP11"
"XBP11",0,2.10635535720123,0.894,0.209,0,"IgA+ Plasma cells 1","XBP1"
"SEC11C1",0,2.10162378747895,0.879,0.242,0,"IgA+ Plasma cells 1","SEC11C"
"DERL31",0,2.06636154282361,0.841,0.152,0,"IgA+ Plasma cells 1","DERL3"
"FKBP21",0,2.02286421944385,0.893,0.234,0,"IgA+ Plasma cells 1","FKBP2"
"DNAJB9",0,1.9711670509281,0.811,0.177,0,"IgA+ Plasma cells 1","DNAJB9"
"SDF2L11",0,1.8332485002314,0.809,0.156,0,"IgA+ Plasma cells 1","SDF2L1"
"MT-RNR1",0,1.78816509282404,0.733,0.224,0,"IgA+ Plasma cells 1","MT-RNR1"
"C19orf10",0,1.76240544506683,0.653,0.065,0,"IgA+ Plasma cells 1","C19orf10"
"VIMP1",0,1.75659076005388,0.826,0.18,0,"IgA+ Plasma cells 1","VIMP"
"MT-RNR2",0,1.72889542778923,0.796,0.295,0,"IgA+ Plasma cells 1","MT-RNR2"
"HSP90B11",0,1.71352794915842,0.856,0.271,0,"IgA+ Plasma cells 1","HSP90B1"
"HERPUD1",0,1.71141979139935,0.968,0.658,0,"IgA+ Plasma cells 1","HERPUD1"
"ANKRD281",0,1.70041552918313,0.626,0.09,0,"IgA+ Plasma cells 1","ANKRD28"
"SSR31",0,1.65288212861144,0.83,0.219,0,"IgA+ Plasma cells 1","SSR3"
"MANF1",0,1.63792464742408,0.779,0.186,0,"IgA+ Plasma cells 1","MANF"
"HSPA1B",0,1.62852412175485,0.657,0.186,0,"IgA+ Plasma cells 1","HSPA1B"
"JUN",0,1.56249364973894,0.93,0.617,0,"IgA+ Plasma cells 1","JUN"
"DUSP5",0,1.5468128636632,0.586,0.064,0,"IgA+ Plasma cells 1","DUSP5"
"PRDX41",0,1.5361351217259,0.728,0.131,0,"IgA+ Plasma cells 1","PRDX4"
"SPCS2",0,1.48285859497262,0.896,0.434,0,"IgA+ Plasma cells 1","SPCS2"
"SPCS1",0,1.47696133844789,0.887,0.45,0,"IgA+ Plasma cells 1","SPCS1"
"CD63",0,1.42896530789975,0.8,0.262,0,"IgA+ Plasma cells 1","CD63"
"SEC61B1",0,1.42412537604673,0.909,0.456,0,"IgA+ Plasma cells 1","SEC61B"
"CRELD2",0,1.4220436064987,0.689,0.137,0,"IgA+ Plasma cells 1","CRELD2"
"TIMP1",0,1.36953186585767,0.611,0.117,0,"IgA+ Plasma cells 1","TIMP1"
"PDIA41",0,1.34754406864358,0.656,0.128,0,"IgA+ Plasma cells 1","PDIA4"
"CCL4",0,1.3437154010554,0.344,0.085,0,"IgA+ Plasma cells 1","CCL4"
"RGCC",0,1.33263159136842,0.578,0.174,0,"IgA+ Plasma cells 1","RGCC"
"LMNA",0,1.32954334217257,0.634,0.194,0,"IgA+ Plasma cells 1","LMNA"
"TMEM258",0,1.32621705933014,0.868,0.43,0,"IgA+ Plasma cells 1","TMEM258"
"IER2",0,1.32203055016311,0.81,0.447,0,"IgA+ Plasma cells 1","IER2"
"SPINK2",0,1.28010788640086,0.382,0.037,0,"IgA+ Plasma cells 1","SPINK2"
"IGLC71",0,1.27458195434709,0.332,0.089,0,"IgA+ Plasma cells 1","IGLC7"
"PPAPDC1B",0,1.26925065375451,0.528,0.036,0,"IgA+ Plasma cells 1","PPAPDC1B"
"CITED2",0,1.2675675149166,0.54,0.156,0,"IgA+ Plasma cells 1","CITED2"
"EGR1",0,1.26449226986011,0.544,0.123,0,"IgA+ Plasma cells 1","EGR1"
"UBE2J1",0,1.25955514043987,0.797,0.283,0,"IgA+ Plasma cells 1","UBE2J1"
"NFKBIA",0,1.22120841329261,0.778,0.476,0,"IgA+ Plasma cells 1","NFKBIA"
"TMEM59",0,1.22098302556355,0.809,0.377,0,"IgA+ Plasma cells 1","TMEM59"
"AL928768.3",0,1.21957654310012,0.806,0.269,0,"IgA+ Plasma cells 1","AL928768.3"
"SELM",0,1.21709054023313,0.709,0.185,0,"IgA+ Plasma cells 1","SELM"
"RRBP11",0,1.20984943665718,0.533,0.08,0,"IgA+ Plasma cells 1","RRBP1"
"ITM2C1",0,1.18663604433995,0.617,0.149,0,"IgA+ Plasma cells 1","ITM2C"
"NUCB21",0,1.15411204000799,0.492,0.063,0,"IgA+ Plasma cells 1","NUCB2"
"LGALS11",0,1.15376052491966,0.842,0.359,0,"IgA+ Plasma cells 1","LGALS1"
"BTG2",0,1.15200713246654,0.808,0.459,0,"IgA+ Plasma cells 1","BTG2"
"HSPA1A",0,1.14409188742715,0.612,0.207,0,"IgA+ Plasma cells 1","HSPA1A"
"IGLV6-571",0,1.13419594692443,0.332,0.044,0,"IgA+ Plasma cells 1","IGLV6-57"
"SPCS31",0,1.11934100413322,0.669,0.167,0,"IgA+ Plasma cells 1","SPCS3"
"PABPC4",0,1.10710223086882,0.633,0.197,0,"IgA+ Plasma cells 1","PABPC4"
"SEC61G1",0,1.10430710441167,0.776,0.404,0,"IgA+ Plasma cells 1","SEC61G"
"PDIA6",0,1.10278393854944,0.75,0.285,0,"IgA+ Plasma cells 1","PDIA6"
"LMAN2",0,1.07736384186374,0.703,0.23,0,"IgA+ Plasma cells 1","LMAN2"
"LINC001521",0,1.06812329926656,0.457,0.095,0,"IgA+ Plasma cells 1","LINC00152"
"FOSB",0,1.05925396043902,0.85,0.485,0,"IgA+ Plasma cells 1","FOSB"
"PPIB1",0,1.04902503931235,0.783,0.328,0,"IgA+ Plasma cells 1","PPIB"
"RABAC11",0,1.04830449322514,0.792,0.317,0,"IgA+ Plasma cells 1","RABAC1"
"NEAT11",0,1.03954369802747,0.804,0.492,0,"IgA+ Plasma cells 1","NEAT1"
"SUB11",0,1.0387918611538,0.856,0.536,0,"IgA+ Plasma cells 1","SUB1"
"SELK",0,1.01974852267234,0.842,0.446,0,"IgA+ Plasma cells 1","SELK"
"CHPF",0,1.01877154017779,0.45,0.038,0,"IgA+ Plasma cells 1","CHPF"
"TNFRSF18",0,1.0110172860312,0.42,0.029,0,"IgA+ Plasma cells 1","TNFRSF18"
"MIR24-2",0,1.00601814371857,0.491,0.078,0,"IgA+ Plasma cells 1","MIR24-2"
"TRIB1",0,1.00243511119865,0.425,0.063,0,"IgA+ Plasma cells 1","TRIB1"
"FTL",0,0.998541014276034,0.989,0.979,0,"IgA+ Plasma cells 1","FTL"
"TRAM1",0,0.996253344621585,0.691,0.228,0,"IgA+ Plasma cells 1","TRAM1"
"HSPA51",0,0.983261881586404,0.668,0.281,0,"IgA+ Plasma cells 1","HSPA5"
"KDELR21",0,0.98157613014112,0.643,0.189,0,"IgA+ Plasma cells 1","KDELR2"
"VIM",0,0.978238626845345,0.828,0.477,0,"IgA+ Plasma cells 1","VIM"
"RNA18S5",0,0.966125339254253,0.571,0.122,0,"IgA+ Plasma cells 1","RNA18S5"
"RP11-290F5.1",0,0.956690522075699,0.389,0.023,0,"IgA+ Plasma cells 1","RP11-290F5.1"
"FAM46C",0,0.954695333589984,0.602,0.169,0,"IgA+ Plasma cells 1","FAM46C"
"P4HB1",0,0.949314083019807,0.655,0.208,0,"IgA+ Plasma cells 1","P4HB"
"ANKRD37",0,0.948133179520855,0.463,0.138,0,"IgA+ Plasma cells 1","ANKRD37"
"TMED2",0,0.935651457910336,0.709,0.282,0,"IgA+ Plasma cells 1","TMED2"
"PIM21",0,0.926334723358796,0.62,0.208,0,"IgA+ Plasma cells 1","PIM2"
"DNAJC1",0,0.923697444910689,0.49,0.092,0,"IgA+ Plasma cells 1","DNAJC1"
"PRDM11",0,0.922504096076876,0.386,0.062,0,"IgA+ Plasma cells 1","PRDM1"
"TXNDC15",0,0.898791252650943,0.494,0.096,0,"IgA+ Plasma cells 1","TXNDC15"
"ERLEC11",0,0.89105594902768,0.542,0.122,0,"IgA+ Plasma cells 1","ERLEC1"
"SDC1",0,0.885456388073921,0.383,0.029,0,"IgA+ Plasma cells 1","SDC1"
"MCL1",0,0.878798175990586,0.773,0.401,0,"IgA+ Plasma cells 1","MCL1"
"NPC2",0,0.867692390491018,0.707,0.307,0,"IgA+ Plasma cells 1","NPC2"
"TMED10",0,0.865394750419041,0.646,0.217,0,"IgA+ Plasma cells 1","TMED10"
"ATF3",0,0.861029866096124,0.318,0.057,0,"IgA+ Plasma cells 1","ATF3"
"HM13",0,0.850468731277609,0.474,0.106,0,"IgA+ Plasma cells 1","HM13"
"RGS1",0,0.82982510985108,0.729,0.417,0,"IgA+ Plasma cells 1","RGS1"
"OSTC",0,0.821486188382492,0.641,0.23,0,"IgA+ Plasma cells 1","OSTC"
"SLAMF7",0,0.815247240971209,0.397,0.049,0,"IgA+ Plasma cells 1","SLAMF7"
"CCR10",0,0.8126797273218,0.339,0.022,0,"IgA+ Plasma cells 1","CCR10"
"RPL36AL",0,0.806498443493036,0.939,0.799,0,"IgA+ Plasma cells 1","RPL36AL"
"DDX18",3.17290402160314e-300,1.02355196292293,0.573,0.282,8.34473757681627e-296,"IgA+ Plasma cells 1","DDX18"
"IGLC21",1.84394734666428e-227,1.95502763477822,0.837,0.644,4.84958152172707e-223,"IgA+ Plasma cells 1","IGLC2"
"IGLC31",4.62150254092438e-186,2.42369706333498,0.742,0.566,1.21545516826311e-181,"IgA+ Plasma cells 1","IGLC3"
"IGHM",7.76087665278714e-75,3.78876567557361,0.572,0.471,2.04111055968302e-70,"IgA+ Plasma cells 1","IGHM"
"JCHAIN1",7.55980950055513e-44,3.65616706242067,0.193,0.369,1.988229898646e-39,"IgA+ Plasma cells 1","JCHAIN"
"RP5-887A10.1",0,1.76114076583847,0.453,0.101,0,"Memory Bcells","RP5-887A10.1"
"GPR183",0,1.55678159667421,0.561,0.221,0,"Memory Bcells","GPR183"
"LTB",0,1.29693546766371,0.781,0.357,0,"Memory Bcells","LTB"
"CXCR41",0,1.15221727246875,0.933,0.507,0,"Memory Bcells","CXCR4"
"BANK1",0,1.15075917116527,0.583,0.21,0,"Memory Bcells","BANK1"
"ARHGAP24",0,1.01663106951057,0.407,0.121,0,"Memory Bcells","ARHGAP24"
"RPS29",0,0.979530114109555,0.985,0.936,0,"Memory Bcells","RPS29"
"HLA-A",0,0.968651176574519,0.942,0.858,0,"Memory Bcells","HLA-A"
"HLA-DRA1",0,0.967516522688678,0.996,0.695,0,"Memory Bcells","HLA-DRA"
"RPSA",0,0.944736638867021,0.947,0.835,0,"Memory Bcells","RPSA"
"HLA-DPB11",0,0.9391895141535,0.928,0.589,0,"Memory Bcells","HLA-DPB1"
"RPL30",0,0.912584719571083,0.995,0.956,0,"Memory Bcells","RPL30"
"RPL38",0,0.896827626737116,0.966,0.912,0,"Memory Bcells","RPL38"
"CD521",0,0.88637620466277,0.93,0.589,0,"Memory Bcells","CD52"
"RPLP2",0,0.883261148914548,1,0.988,0,"Memory Bcells","RPLP2"
"RPL31",0,0.882013163874207,0.996,0.962,0,"Memory Bcells","RPL31"
"RPS3",0,0.846345586392267,0.998,0.983,0,"Memory Bcells","RPS3"
"LY86",0,0.843089869732529,0.408,0.156,0,"Memory Bcells","LY86"
"RPS12",0,0.820287580698042,0.998,0.979,0,"Memory Bcells","RPS12"
"CD371",0,0.815670336779293,0.862,0.519,0,"Memory Bcells","CD37"
"ZFAS1",0,0.811383108759814,0.745,0.541,0,"Memory Bcells","ZFAS1"
"RPL11",0,0.808953331716866,0.999,0.985,0,"Memory Bcells","RPL11"
"CD741",0,0.808314981224603,0.998,0.934,0,"Memory Bcells","CD74"
"TOMM7",0,0.806044647460672,0.884,0.789,0,"Memory Bcells","TOMM7"
"RPS171",1.67160157887698e-294,0.844784645920599,0.712,0.488,4.39631215244645e-290,"Memory Bcells","RPS17"
"COTL1",4.80628902834485e-292,0.8113895525025,0.568,0.343,1.2640540144547e-287,"Memory Bcells","COTL1"
"REL1",1.61383615391093e-276,0.814578542830705,0.476,0.224,4.24438908478576e-272,"Memory Bcells","REL"
"MARCH1",7.24478751512994e-274,0.843225090310539,0.326,0.113,1.90537911647917e-269,"Memory Bcells","MARCH1"
"TNFRSF13B",2.46390059490575e-257,0.925914397176266,0.409,0.215,6.48005856460213e-253,"Memory Bcells","TNFRSF13B"
"KLF6",4.90859341313229e-249,0.833128601840333,0.674,0.516,1.29096006765379e-244,"Memory Bcells","KLF6"
"TXNIP",3.89667101529523e-228,0.985924597896092,0.548,0.355,1.02482447702264e-223,"Memory Bcells","TXNIP"
"SAMSN1",2.80710786946446e-220,0.818927924673606,0.307,0.129,7.38269369669154e-216,"Memory Bcells","SAMSN1"
"NR4A2",7.44982142505631e-146,0.813206534874696,0.454,0.31,1.95930303478981e-141,"Memory Bcells","NR4A2"
"HMGB2",0,3.06853625210924,0.729,0.235,0,"Proliferative Bcells","HMGB2"
"STMN1",0,3.05424700311006,0.632,0.132,0,"Proliferative Bcells","STMN1"
"RGS13",0,2.77873364992294,0.778,0.021,0,"Proliferative Bcells","RGS13"
"HMGN2",0,2.68268493869346,0.893,0.531,0,"Proliferative Bcells","HMGN2"
"TCL1A1",0,2.66609559879527,0.877,0.107,0,"Proliferative Bcells","TCL1A"
"MARCKSL1",0,2.6490223352716,0.911,0.297,0,"Proliferative Bcells","MARCKSL1"
"HMGN1",0,2.59609755869022,0.981,0.601,0,"Proliferative Bcells","HMGN1"
"ACTG1",0,2.53498663407915,0.997,0.791,0,"Proliferative Bcells","ACTG1"
"GAPDH",0,2.35430890364093,0.991,0.8,0,"Proliferative Bcells","GAPDH"
"LRMP",0,2.28046431093011,0.797,0.112,0,"Proliferative Bcells","LRMP"
"HMGB1",0,2.26148161000589,0.959,0.732,0,"Proliferative Bcells","HMGB1"
"ACTB",0,2.22631368788548,0.999,0.906,0,"Proliferative Bcells","ACTB"
"KIAA0101",0,2.16996131786066,0.503,0.03,0,"Proliferative Bcells","KIAA0101"
"HMGA1",0,2.07524996934882,0.797,0.226,0,"Proliferative Bcells","HMGA1"
"PTTG1",0,2.05980939578217,0.595,0.077,0,"Proliferative Bcells","PTTG1"
"PFN1",0,2.00492733679862,0.988,0.789,0,"Proliferative Bcells","PFN1"
"SLC25A5",0,1.96833397402932,0.909,0.463,0,"Proliferative Bcells","SLC25A5"
"HMCES",0,1.94723330862107,0.633,0.072,0,"Proliferative Bcells","HMCES"
"H2AFV",0,1.91381008851095,0.744,0.285,0,"Proliferative Bcells","H2AFV"
"ANP32B",0,1.8999130025403,0.861,0.385,0,"Proliferative Bcells","ANP32B"
"CORO1A",0,1.85843201361232,0.968,0.584,0,"Proliferative Bcells","CORO1A"
"CD79B",0,1.85254934488127,0.878,0.448,0,"Proliferative Bcells","CD79B"
"CFL1",0,1.84999780452479,0.977,0.779,0,"Proliferative Bcells","CFL1"
"ARPC2",0,1.8163806908617,0.951,0.666,0,"Proliferative Bcells","ARPC2"
"UCP2",0,1.79806729089986,0.823,0.291,0,"Proliferative Bcells","UCP2"
"NEIL1",0,1.78758695009891,0.592,0.072,0,"Proliferative Bcells","NEIL1"
"LIMD2",0,1.78675997505821,0.909,0.425,0,"Proliferative Bcells","LIMD2"
"GCHFR",0,1.78021656067299,0.637,0.063,0,"Proliferative Bcells","GCHFR"
"ARPC5",0,1.70334558693739,0.824,0.301,0,"Proliferative Bcells","ARPC5"
"LCP1",0,1.69903668797644,0.731,0.193,0,"Proliferative Bcells","LCP1"
"PKM",0,1.68541107773903,0.772,0.298,0,"Proliferative Bcells","PKM"
"PARP1",0,1.67759276999161,0.783,0.301,0,"Proliferative Bcells","PARP1"
"SERPINA9",0,1.66666931443735,0.478,0.006,0,"Proliferative Bcells","SERPINA9"
