"","pct","cumu","rank"
"1",12.7352035397727,12.7352035397727,1
"2",5.80086466336119,18.5360682031339,2
"3",4.70375626626483,23.2398244693987,3
"4",4.114062708658,27.3538871780567,4
"5",3.23167326284947,30.5855604409062,5
"6",2.93874003701638,33.5243004779226,6
"7",2.54648188751298,36.0707823654356,7
"8",2.24225346698631,38.3130358324219,8
"9",2.13880085351152,40.4518366859334,9
"10",2.03944408832342,42.4912807742568,10
"11",1.98896512026194,44.4802458945188,11
"12",1.85455319250371,46.3347990870225,12
"13",1.83506284333444,48.1698619303569,13
"14",1.76895097038418,49.9388129007411,14
"15",1.73623719644633,51.6750500971874,15
"16",1.68986651732651,53.3649166145139,16
"17",1.6445872638569,55.0095038783708,17
"18",1.60165114962294,56.6111550279938,18
"19",1.57160901510683,58.1827640431006,19
"20",1.53799476954363,59.7207588126442,20
"21",1.53065632134339,61.2514151339876,21
"22",1.51982834283761,62.7712434768252,22
"23",1.48175119816551,64.2529946749907,23
"24",1.46744547659691,65.7204401515876,24
"25",1.45252880461341,67.172968956201,25
"26",1.44132556716562,68.6142945233666,26
"27",1.42816994142349,70.0424644647901,27
"28",1.40855440806417,71.4510188728543,28
"29",1.38817527602112,72.8391941488754,29
"30",1.36862199899746,74.2078161478729,30
"31",1.35543100348297,75.5632471513558,31
"32",1.35242134477857,76.9156684961344,32
"33",1.34149624189647,78.2571647380309,33
"34",1.3295342916806,79.5866990297115,34
"35",1.32691834345815,80.9136173731696,35
"36",1.32146608649656,82.2350834596662,36
"37",1.31039890406222,83.5454823637284,37
"38",1.2994888274149,84.8449711911433,38
"39",1.29533311034073,86.1403043014841,39
"40",1.28200261003198,87.422306911516,40
"41",1.27957694323078,88.7018838547468,41
"42",1.27656702476435,89.9784508795112,42
"43",1.27344839539709,91.2518992749083,43
"44",1.26285871970955,92.5147579946178,44
"45",1.25811207421026,93.7728700688281,45
"46",1.25544320143959,95.0283132702677,46
"47",1.25191348401527,96.2802267542829,47
"48",1.24583057914617,97.5260573334291,48
"49",1.24117322895078,98.7672305623799,49
"50",1.23276943762011,100,50
