"","pct","cumu","rank"
"1",7.28155738828114,7.28155738828114,1
"2",6.60032743893239,13.8818848272135,2
"3",5.16286026820365,19.0447450954172,3
"4",4.6503077743855,23.6950528698027,4
"5",3.39904875023048,27.0941016200332,5
"6",3.19429375933966,30.2883953793728,6
"7",2.91168904755755,33.2000844269304,7
"8",2.71229817087084,35.9123825978012,8
"9",2.6269312264578,38.539313824259,9
"10",2.50088049371182,41.0401943179708,10
"11",2.44397145448105,43.4841657724519,11
"12",2.39822087168468,45.8823866441366,12
"13",2.31248465159275,48.1948712957293,13
"14",2.11622200457319,50.3110933003025,14
"15",2.00233778562413,52.3134310859266,15
"16",1.95221577235874,54.2656468582854,16
"17",1.94011515061207,56.2057620088974,17
"18",1.86445390400751,58.070215912905,18
"19",1.81523998666607,59.885455899571,19
"20",1.7246484269562,61.6101043265272,20
"21",1.6805010853462,63.2906054118734,21
"22",1.60248666569851,64.8930920775719,22
"23",1.58743952151349,66.4805315990854,23
"24",1.57254328128696,68.0530748803724,24
"25",1.53230882950311,69.5853837098755,25
"26",1.48620221544621,71.0715859253217,26
"27",1.45631761302972,72.5279035383514,27
"28",1.4352845486466,73.963188086998,28
"29",1.3933131899168,75.3565012769148,29
"30",1.33739492147959,76.6938961983944,30
"31",1.32665244345693,78.0205486418513,31
"32",1.3156945589846,79.336243200836,32
"33",1.29927563463827,80.6355188354742,33
"34",1.24939234552889,81.8849111810031,34
"35",1.22060234213259,83.1055135231357,35
"36",1.20753645642765,84.3130499795633,36
"37",1.19223516779631,85.5052851473597,37
"38",1.17820551848696,86.6834906658466,38
"39",1.17152081189323,87.8550114777399,39
"40",1.16353598158601,89.0185474593259,40
"41",1.15095889848396,90.1695063578098,41
"42",1.13278354491232,91.3022899027222,42
"43",1.12824372219408,92.4305336249162,43
"44",1.12500323654045,93.5555368614567,44
"45",1.10761684695878,94.6631537084155,45
"46",1.09046986525782,95.7536235736733,46
"47",1.08450782985757,96.8381314035309,47
"48",1.06819236510195,97.9063237686328,48
"49",1.0494985293038,98.9558222979366,49
"50",1.0441777020634,100,50
