"","pct","cumu","rank"
"1",13.3080431029129,13.3080431029129,1
"2",3.58990929618862,16.8979523991015,2
"3",2.68178045246648,19.579732851568,3
"4",2.40588372391487,21.9856165754829,4
"5",2.30451077863137,24.2901273541142,5
"6",2.23578763578453,26.5259149898988,6
"7",2.16619405690512,28.6921090468039,7
"8",2.09479162615107,30.786900672955,8
"9",2.05326393815325,32.8401646111082,9
"10",2.00317258155513,34.8433371926633,10
"11",1.97776160452817,36.8210987971915,11
"12",1.95505818271556,38.7761569799071,12
"13",1.91295272774282,40.6891097076499,13
"14",1.90263786075491,42.5917475684048,14
"15",1.89048505658557,44.4822326249904,15
"16",1.86464260555647,46.3468752305468,16
"17",1.82512090001547,48.1719961305623,17
"18",1.81565903424135,49.9876551648037,18
"19",1.78695989259785,51.7746150574015,19
"20",1.7499667075808,53.5245817649823,20
"21",1.69719394793723,55.2217757129196,21
"22",1.69184459407256,56.9136203069921,22
"23",1.67618811344119,58.5898084204333,23
"24",1.66242078866742,60.2522292091007,24
"25",1.64948412608982,61.9017133351905,25
"26",1.63795060236894,63.5396639375595,26
"27",1.62369357334937,65.1633575109089,27
"28",1.61536007709752,66.7787175880064,28
"29",1.59911903770428,68.3778366257106,29
"30",1.58992340337217,69.9677600290828,30
"31",1.58628805609828,71.5540480851811,31
"32",1.57142864944974,73.1254767346308,32
"33",1.5679796511356,74.6934563857664,33
"34",1.55139137802186,76.2448477637883,34
"35",1.54511332976459,77.7899610935529,35
"36",1.54312254628869,79.3330836398416,36
"37",1.53403467696057,80.8671183168021,37
"38",1.52042105560547,82.3875393724076,38
"39",1.50400588369471,83.8915452561023,39
"40",1.49452096018282,85.3860662162851,40
"41",1.48908906946652,86.8751552857516,41
"42",1.48662078513346,88.3617760708851,42
"43",1.47466105196984,89.836437122855,43
"44",1.46311157703133,91.2995486998863,44
"45",1.46011321560174,92.759661915488,45
"46",1.45448106605443,94.2141429815425,46
"47",1.45225247588787,95.6663954574303,47
"48",1.4501872493387,97.116582706769,48
"49",1.44551869614268,98.5621014029117,49
"50",1.4378985970883,100,50
