"","pct","cumu","rank"
"1",12.2958556689705,12.2958556689705,1
"2",4.09313347907853,16.3889891480491,2
"3",2.97405397703003,19.3630431250791,3
"4",2.96086694289503,22.3239100679741,4
"5",2.64986156697538,24.9737716349495,5
"6",2.58251553843278,27.5562871733823,6
"7",2.45652649341303,30.0128136667953,7
"8",2.38272640870554,32.3955400755009,8
"9",2.22286240753347,34.6184024830343,9
"10",2.17741682141572,36.7958193044501,10
"11",2.07924195178562,38.8750612562357,11
"12",2.05723845632631,40.932299712562,12
"13",2.0121331322631,42.9444328448251,13
"14",1.95859172668862,44.9030245715137,14
"15",1.91224812708549,46.8152726985992,15
"16",1.89398681790911,48.7092595165083,16
"17",1.85143366265545,50.5606931791637,17
"18",1.8174031973223,52.378096376486,18
"19",1.78827691718405,54.1663732936701,19
"20",1.7563405217617,55.9227138154318,20
"21",1.71774703436907,57.6404608498009,21
"22",1.70121209535205,59.3416729451529,22
"23",1.66255985257338,61.0042327977263,23
"24",1.63912660850317,62.6433594062295,24
"25",1.62292850512729,64.2662879113568,25
"26",1.59174658174808,65.8580344931048,26
"27",1.55170657975348,67.4097410728583,27
"28",1.54247915926444,68.9522202321228,28
"29",1.53403104024944,70.4862512723722,29
"30",1.52763506743139,72.0138863398036,30
"31",1.50474653600878,73.5186328758124,31
"32",1.49597766626123,75.0146105420736,32
"33",1.48259768134785,76.4972082234215,33
"34",1.47013773576978,77.9673459591912,34
"35",1.46046120786528,79.4278071670565,35
"36",1.44907734812186,80.8768845151784,36
"37",1.43635691767951,82.3132414328579,37
"38",1.42455531472892,83.7377967475868,38
"39",1.40738783228339,85.1451845798702,39
"40",1.39407205669878,86.539256636569,40
"41",1.38988498318322,87.9291416197522,41
"42",1.38311440828269,89.3122560280349,42
"43",1.36928641738082,90.6815424454157,43
"44",1.35820223291232,92.039744678328,44
"45",1.34927529484341,93.3890199731714,45
"46",1.34119943299988,94.7302194061713,46
"47",1.32968902918695,96.0599084353583,47
"48",1.32024628443755,97.3801547197958,48
"49",1.31478994287457,98.6949446626704,49
"50",1.30505533732963,100,50
