"","pct","cumu","rank"
"1",12.8656222274809,12.8656222274809,1
"2",4.41971887877828,17.2853411062592,2
"3",3.48999932899143,20.7753404352506,3
"4",2.95667034614687,23.7320107813975,4
"5",2.61544775432904,26.3474585357266,5
"6",2.36782335671032,28.7152818924369,6
"7",2.27006464003027,30.9853465324672,7
"8",2.21057959616387,33.195926128631,8
"9",2.16405234565391,35.3599784742849,9
"10",2.08256919138182,37.4425476656668,10
"11",1.97756388141064,39.4201115470774,11
"12",1.95835049247435,41.3784620395517,12
"13",1.90739905155133,43.2858610911031,13
"14",1.85298934218759,45.1388504332907,14
"15",1.83030905973397,46.9691594930246,15
"16",1.79806250701776,48.7672220000424,16
"17",1.79254989665766,50.5597718967001,17
"18",1.77198904355784,52.3317609402579,18
"19",1.73214895432589,54.0639098945838,19
"20",1.71019633229295,55.7741062268767,20
"21",1.69565910865981,57.4697653355365,21
"22",1.68078013638466,59.1505454719212,22
"23",1.66157733069262,60.8121228026138,23
"24",1.63194694151421,62.444069744128,24
"25",1.60715192364213,64.0512216677702,25
"26",1.5846303786487,65.6358520464189,26
"27",1.5683512677883,67.2042033142072,27
"28",1.55829919140342,68.7625025056106,28
"29",1.5470374283168,70.3095399339274,29
"30",1.5402740838044,71.8498140177318,30
"31",1.50960608608439,73.3594201038162,31
"32",1.49559493086329,74.8550150346795,32
"33",1.48612810621409,76.3411431408935,33
"34",1.46736175489699,77.8085048957905,34
"35",1.46517149052703,79.2736763863176,35
"36",1.45195362394864,80.7256300102662,36
"37",1.44575384115125,82.1713838514174,37
"38",1.42550626598756,83.596890117405,38
"39",1.41576292072277,85.0126530381278,39
"40",1.40060730682956,86.4132603449573,40
"41",1.39304040934414,87.8063007543015,41
"42",1.39137666110775,89.1976774154092,42
"43",1.3862264366432,90.5839038520524,43
"44",1.36606775032496,91.9499716023774,44
"45",1.36247468690523,93.3124462892826,45
"46",1.35115517346422,94.6636014627468,46
"47",1.34712786710737,96.0107293298542,47
"48",1.33582100225338,97.3465503321076,48
"49",1.3279898742021,98.6745402063097,49
"50",1.32545979369032,100,50
