"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"KRT20",1.33088363726125e-89,1.25506272323401,0.654,0.422,3.50022396599709e-85,"3","KRT20"
"KRT8",0,1.23671685291156,0.997,0.968,0,"3","KRT8"
"AKR7A3",1.98597867071647e-93,1.18483033505215,0.569,0.389,5.22312390398431e-89,"3","AKR7A3"
"UGT2B171",8.6282836537066e-36,1.16861974457962,0.508,0.422,2.26923860092484e-31,"3","UGT2B17"
"ID1",1.42434158676135e-98,1.16332938588256,0.709,0.573,3.74601837318234e-94,"3","ID1"
"LGALS3",0,1.1216713091808,0.997,0.963,0,"3","LGALS3"
"S100A141",5.45857210112801e-204,1.11724558524676,0.886,0.79,1.43560446259667e-199,"3","S100A14"
"OLFM4",0,2.62634308496954,0.983,0.223,0,"4","OLFM4"
"PIGR",2.1236572763884e-169,1.31889901984093,0.967,0.873,5.58521863690149e-165,"4","PIGR"
"LCN2",5.77088987018236e-234,1.24237259877653,0.71,0.272,1.51774403585796e-229,"4","LCN2"
"TSPAN8",1.3286610912749e-192,1.04297415476663,0.97,0.832,3.49437867005299e-188,"4","TSPAN8"
"RPL39",5.63118048504529e-158,0.987294475396827,0.929,0.69,1.48100046756691e-153,"4","RPL39"
"MT-CO3",2.87377281018289e-219,0.945520265508206,0.99,0.966,7.55802249078099e-215,"4","MT-CO3"
"AGR3",3.60428463474476e-196,0.929536785915579,0.802,0.382,9.47926858937873e-192,"4","AGR3"
"RPS4Y11",8.76211453382987e-145,0.845466225785965,0.747,0.342,2.30443612239726e-140,"4","RPS4Y1"
"MARCKS",1.81103061823233e-169,0.821780767629101,0.745,0.366,4.76301052595103e-165,"4","MARCKS"
"MGST12",5.37949061987183e-164,0.783094177193687,0.95,0.687,1.41480603302629e-159,"4","MGST1"
"FAM3B",0,0.779128589468194,0.569,0.102,0,"4","FAM3B"
"LSM5",7.46529377216074e-174,0.719261657598765,0.796,0.377,1.96337226207827e-169,"4","LSM5"
"UQCRB",1.23775057959267e-133,0.717191349701284,0.882,0.621,3.25528402432873e-129,"4","UQCRB"
"HSPE1",2.14666010314503e-136,0.711645113385848,0.942,0.681,5.64571607127144e-132,"4","HSPE1"
"MT-ATP61",3.62430680284678e-113,0.675784237498775,0.948,0.891,9.53192689148702e-109,"4","MT-ATP6"
"EIF3E1",8.16686993720526e-148,0.663537238540739,0.898,0.51,2.14788679348498e-143,"4","EIF3E"
"SET",1.99225797706182e-169,0.635488324715278,0.723,0.303,5.23963847967259e-165,"4","SET"
"MT-ND3",5.153321696349e-102,0.634763578451079,0.901,0.741,1.35532360613979e-97,"4","MT-ND3"
"ESD",2.35526158697933e-144,0.625504146341467,0.795,0.403,6.19433797375564e-140,"4","ESD"
"ATP1B1",4.95136450495718e-101,0.61982807093117,0.806,0.474,1.30220886480374e-96,"4","ATP1B1"
"SPINK4",0,3.91296275354294,0.838,0.185,0,"5","SPINK4"
"ITLN1",0,3.61340613874724,0.974,0.255,0,"5","ITLN1"
"TFF3",0,3.46102352136356,1,0.698,0,"5","TFF3"
"CLCA1",0,3.15627667823889,0.857,0.235,0,"5","CLCA1"
"ZG16",0,3.0426372371187,0.982,0.507,0,"5","ZG16"
"KLK1",0,2.88366102723438,0.968,0.383,0,"5","KLK1"
"FCGBP",0,2.83583399427121,0.937,0.477,0,"5","FCGBP"
"RNASE1",0,2.61666690694763,0.929,0.368,0,"5","RNASE1"
"WFDC21",0,2.55484355737392,0.846,0.328,0,"5","WFDC2"
"RETNLB1",0,2.53242746328192,0.673,0.157,0,"5","RETNLB"
"SERPINA1",0,2.15352243739792,0.776,0.174,0,"5","SERPINA1"
"REP15",0,2.1037184796523,0.768,0.138,0,"5","REP15"
"LRRC26",0,2.0610049108842,0.739,0.142,0,"5","LRRC26"
"REG4",0,1.97152846998952,0.461,0.07,0,"5","REG4"
"AGR2",6.62791348703153e-305,1.93984298781961,0.972,0.815,1.74314124708929e-300,"5","AGR2"
"MUC2",2.72632954370574e-220,1.88558006067398,0.612,0.237,7.1702466999461e-216,"5","MUC2"
"TPSG1",0,1.77465243525232,0.651,0.118,0,"5","TPSG1"
"ST6GALNAC1",1.33580758271196e-214,1.71650672198955,0.731,0.382,3.51317394253245e-210,"5","ST6GALNAC1"
"SPINK1",2.68614013901912e-193,1.64790112263698,0.845,0.547,7.06454856562028e-189,"5","SPINK1"
"NPDC1",9.33374083353748e-252,1.58662176651365,0.666,0.246,2.45477383922036e-247,"5","NPDC1"
"AQP8",0,3.67296907992707,0.991,0.298,0,"6","AQP8"
"IL32",0,2.88316846963405,0.985,0.379,0,"6","IL32"
"PRAP1",0,2.85225134013175,0.945,0.322,0,"6","PRAP1"
"CTD-2228K2.5",0,2.84352161078267,0.855,0.181,0,"6","CTD-2228K2.5"
"CLCA4",0,2.70335000884165,0.859,0.124,0,"6","CLCA4"
"CA4",0,2.6394019633262,0.966,0.304,0,"6","CA4"
"PLAC8",0,2.55727341782767,0.992,0.387,0,"6","PLAC8"
"GUCA2A",0,2.55666380646394,1,0.417,0,"6","GUCA2A"
"IFI27",0,2.53296609852946,1,0.829,0,"6","IFI27"
"CEACAM1",0,2.49982905349366,0.904,0.193,0,"6","CEACAM1"
"LYPD8",0,2.45924347828516,0.925,0.292,0,"6","LYPD8"
"CEACAM5",0,2.45221453494519,0.973,0.438,0,"6","CEACAM5"
"SDCBP2",0,2.3479825988112,0.948,0.37,0,"6","SDCBP2"
"CEACAM7",0,2.25186832274311,0.94,0.228,0,"6","CEACAM7"
"SLC26A31",0,2.24053512901807,0.987,0.331,0,"6","SLC26A3"
"ANPEP",0,2.23057060981066,0.862,0.265,0,"6","ANPEP"
"FTH1",0,2.16954257080636,1,0.995,0,"6","FTH1"
"HIST1H1C",0,2.12246830575073,0.868,0.273,0,"6","HIST1H1C"
