"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IGHG3",0,1.04197162437444,0.636,0.291,0,"CMS4","IGHG3"
"KRT19",0,1.00956192654543,0.976,0.908,0,"CMS4","KRT19"
"IFITM2",0,1.00600984643409,0.709,0.451,0,"CMS4","IFITM2"
"TRIM54",0,0.997220879796702,0.433,0.061,0,"CMS4","TRIM54"
"HSPB1",0,0.980575593389154,0.946,0.852,0,"CMS4","HSPB1"
"ECM1",0,0.977025106239702,0.502,0.162,0,"CMS4","ECM1"
"S100A11",0,0.955166655272886,0.984,0.964,0,"CMS4","S100A11"
"MT-ND3",0,0.950190663582414,0.975,0.956,0,"CMS4","MT-ND3"
"TSPAN1",0,0.942438510697616,0.818,0.591,0,"CMS4","TSPAN1"
"SPARC",0,0.924907416076535,0.557,0.102,0,"CMS4","SPARC"
"CD82",0,0.919370538677176,0.569,0.318,0,"CMS4","CD82"
"BST21",0,0.918154142116402,0.683,0.32,0,"CMS4","BST2"
"APLP2",0,0.902034866548754,0.762,0.666,0,"CMS4","APLP2"
"LINC00969",0,0.900941500270283,0.639,0.407,0,"CMS4","LINC00969"
"KLK7",0,0.897751254328781,0.363,0.056,0,"CMS4","KLK7"
"RPL37",0,0.897252868621209,0.996,0.993,0,"CMS4","RPL37"
"MIA",0,0.889545431660533,0.362,0.04,0,"CMS4","MIA"
"NDUFB1",0,0.88260132302159,0.85,0.714,0,"CMS4","NDUFB1"
"COL6A1",0,0.870501327807925,0.459,0.143,0,"CMS4","COL6A1"
"ASPHD1",0,0.855259643712173,0.435,0.095,0,"CMS4","ASPHD1"
"IFI61",0,0.841316521976552,0.821,0.442,0,"CMS4","IFI6"
"TYMP",0,0.837742790253901,0.578,0.328,0,"CMS4","TYMP"
"ITGA3",0,0.825427787485505,0.531,0.278,0,"CMS4","ITGA3"
"C4orf48",0,0.822966329324712,0.859,0.78,0,"CMS4","C4orf48"
"SPON2",0,0.816715124570174,0.493,0.193,0,"CMS4","SPON2"
"LEMD1",0,0.804674615820893,0.473,0.182,0,"CMS4","LEMD1"
"RARRES1",0,0.801778719090422,0.353,0.13,0,"CMS4","RARRES1"
"SLC2A1",6.96754289800672e-296,1.20760576288965,0.666,0.52,1.83246378217577e-291,"CMS4","SLC2A1"
"RNASE1",6.33605712090554e-290,0.848366555687381,0.571,0.361,1.66638302279816e-285,"CMS4","RNASE1"
"LCN2",4.54794240278291e-288,1.05051027905408,0.843,0.74,1.1961088519319e-283,"CMS4","LCN2"
"PLXNB2",6.40660769721595e-279,0.935297062898802,0.602,0.445,1.68493782436779e-274,"CMS4","PLXNB2"
"ANXA1",3.98699500197109e-263,0.838499166623178,0.67,0.429,1.0485796855184e-258,"CMS4","ANXA1"
"PDZK1IP1",3.68811605642459e-250,0.833495936777819,0.72,0.564,9.69974522839667e-246,"CMS4","PDZK1IP1"
