"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL31",3.88057062806863e-129,0.679488910663557,0.983,0.93,1.02059007518205e-124,"2","RPL31"
"RPS13",3.82212667434571e-126,0.657838674347359,0.97,0.895,1.00521931535292e-121,"2","RPS13"
"RPL22",2.68113684664658e-123,0.741622879568721,0.924,0.827,7.05138990668051e-119,"2","RPL22"
"RPL18A1",5.25524734656044e-120,0.544879001796231,0.998,0.935,1.38213005214539e-115,"2","RPL18A"
"RPL81",1.17275737123467e-118,0.510548212195123,0.998,0.967,3.08435188634717e-114,"2","RPL8"
"RPL10A1",1.95033857929944e-117,0.61577830129648,0.984,0.874,5.12939046355752e-113,"2","RPL10A"
"RPSA1",6.04206916467985e-114,0.728464843436734,0.925,0.792,1.5890641903108e-109,"2","RPSA"
"RPL131",2.88537230323778e-112,0.545303738539896,1,0.956,7.58852915751535e-108,"2","RPL13"
"RPL111",5.30943925483072e-109,0.506939674303506,0.998,0.968,1.39638252402048e-104,"2","RPL11"
"RPS24",1.08386755343394e-106,0.654573876088892,0.974,0.911,2.85057166553126e-102,"2","RPS24"
"RPL141",8.74988418889263e-105,0.583175500036024,0.968,0.906,2.30121954167876e-100,"2","RPL14"
"ATP5A1",4.02779986992928e-98,0.929799223539779,0.779,0.753,1.0593113657914e-93,"2","ATP5A1"
"RPL17",2.20616330027824e-95,0.928031285779273,0.753,0.698,5.80220947973177e-91,"2","RPL17"
"RPL23A",4.50092978285266e-95,0.513618619306712,0.983,0.933,1.18374453289025e-90,"2","RPL23A"
"ATP5B",6.5491694777559e-92,0.716530650583874,0.851,0.869,1.7224315726498e-87,"2","ATP5B"
"NPM1",3.23440388845444e-90,0.822487259040954,0.791,0.713,8.50648222663518e-86,"2","NPM1"
"RPL35A",1.50993844945957e-84,0.548750952660177,0.967,0.921,3.97113812207868e-80,"2","RPL35A"
"RPL34",1.548931860798e-83,0.663921467350565,0.957,0.935,4.07369079389873e-79,"2","RPL34"
"RPS15A",6.80439624105035e-81,0.560761210069699,0.981,0.924,1.78955621139624e-76,"2","RPS15A"
"RPL7A1",1.04398345067796e-80,0.534746895304687,0.963,0.904,2.74567647528302e-76,"2","RPL7A"
"RPS81",1.21635215612314e-80,0.50039817902117,0.992,0.914,3.19900617060386e-76,"2","RPS8"
"PEBP1",4.33689875435733e-75,0.793735263574222,0.768,0.738,1.14060437239598e-70,"2","PEBP1"
"BTF3",2.76336552704884e-74,0.654316602175701,0.836,0.845,7.26765133613845e-70,"2","BTF3"
"HMGCS2",1.08061124583559e-66,0.972460241400061,0.708,0.722,2.84200757654761e-62,"2","HMGCS2"
"ATP5F1",9.10616969952722e-66,0.817378155587202,0.717,0.742,2.39492263097566e-61,"2","ATP5F1"
