"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RBM38",8.0373719939021e-58,0.58749886732126,0.212,0.098,2.11382883439625e-53,"2","RBM38"
"ARRDC2",8.70681057428696e-58,0.538811799943332,0.177,0.072,2.28989118103747e-53,"2","ARRDC2"
"VPS37B",1.29587585265362e-56,0.792499831858587,0.319,0.191,3.40815349247901e-52,"2","VPS37B"
"LY9",2.37153408659715e-56,0.803629068645967,0.385,0.246,6.23713464775051e-52,"2","LY9"
"BANK12",3.28903307143918e-56,0.531116847534333,0.513,0.347,8.65015697788504e-52,"2","BANK1"
"HLA-DQA2",1.87828169089683e-54,0.879473370878823,0.26,0.133,4.93988084705866e-50,"2","HLA-DQA2"
"APLP2",4.03289423637536e-52,0.585004389267835,0.187,0.086,1.06065118416672e-47,"2","APLP2"
"RASGRP2",4.9046082790862e-50,0.624188449777929,0.254,0.137,1.28991197739967e-45,"2","RASGRP2"
"TSPAN13",6.2497399755947e-50,0.644455241370904,0.275,0.16,1.64368161358141e-45,"2","TSPAN13"
"CREM1",1.33744252652261e-48,0.876100921383728,0.412,0.292,3.51747384475446e-44,"2","CREM"
"HVCN1",1.63408657697333e-48,0.693617680816289,0.3,0.179,4.29764769743986e-44,"2","HVCN1"
"FCMR",1.94896335398162e-48,0.557682317186339,0.258,0.14,5.12577362097166e-44,"2","FCMR"
"FOXP1",4.22372654939387e-44,0.671036984836883,0.369,0.258,1.11084008249059e-39,"2","FOXP1"
"ZNF331",2.91467545277047e-43,0.782128694924836,0.388,0.274,7.66559644078633e-39,"2","ZNF331"
"CD19",9.20096922083784e-43,0.563560500605922,0.347,0.226,2.41985490508035e-38,"2","CD19"
"PNRC1",1.49792883184269e-41,0.544671480380295,0.627,0.586,3.93955282774627e-37,"2","PNRC1"
"AC090498.1",1.861717676968e-41,0.582637738140235,0.385,0.262,4.89631749042583e-37,"2","AC090498.1"
"TNFRSF13C",3.55631255646867e-41,0.547216669103257,0.354,0.233,9.35310202351261e-37,"2","TNFRSF13C"
"MYADM",2.56244726469876e-40,0.711415248326923,0.26,0.159,6.73923630615775e-36,"2","MYADM"
"ARL4A",2.10932678078884e-36,0.581617986629364,0.296,0.194,5.54752943347465e-32,"2","ARL4A"
"DDX21",1.07120047504557e-35,0.65254054173502,0.378,0.283,2.81725724936986e-31,"2","DDX21"
"AREG",1.64272201868268e-35,0.628023700790347,0.204,0.111,4.32035890913545e-31,"2","AREG"
"IDI1",1.26846085296551e-33,0.670530322378127,0.34,0.249,3.33605204329929e-29,"2","IDI1"
"SNX2",1.54609595225656e-33,0.581234558921731,0.319,0.222,4.06623235443474e-29,"2","SNX2"
"TRBC2",1.21912433429223e-31,0.533808643822904,0.298,0.202,3.20629699918857e-27,"2","TRBC2"
"DAZAP2",1.25515654095286e-28,0.509734231517275,0.43,0.354,3.30106170270603e-24,"2","DAZAP2"
"ELF1",2.02112916743063e-28,0.638378566167707,0.404,0.329,5.31556971034255e-24,"2","ELF1"
"EIF1B",4.00882530664846e-28,0.592327411782144,0.403,0.332,1.05432105564854e-23,"2","EIF1B"
"YPEL5",1.09813923344415e-27,0.778168302688087,0.563,0.546,2.88810618395812e-23,"2","YPEL5"
"LRRFIP1",2.66673231221424e-27,0.561102311991832,0.368,0.287,7.01350598112344e-23,"2","LRRFIP1"
"ALG13",5.09196131989564e-27,0.76439966603931,0.286,0.206,1.33918582713255e-22,"2","ALG13"
"LSM7",2.54398798139608e-26,0.526508114255021,0.514,0.474,6.69068839107168e-22,"2","LSM7"
"RNASE6",4.85573071209362e-26,0.541980092963272,0.22,0.143,1.27705717728062e-21,"2","RNASE6"
"SMCHD1",2.12078154147228e-25,0.592849668311598,0.318,0.239,5.57765545407208e-21,"2","SMCHD1"
"TAF1D",2.89893137886174e-25,0.517374623319536,0.412,0.348,7.62418952640637e-21,"2","TAF1D"
"NCF1",3.34411983359673e-24,0.5348190687316,0.492,0.456,8.7950351623594e-20,"2","NCF1"
"NR4A21",9.65063466778331e-22,0.563782301735693,0.428,0.363,2.53811691762701e-17,"2","NR4A2"
"CLEC2B",5.76849668803767e-18,0.583638432041354,0.192,0.135,1.51711462895391e-13,"2","CLEC2B"
"WDR74",7.33657632757896e-18,0.534279226397553,0.284,0.226,1.92951957415327e-13,"2","WDR74"
"PPP1CB",1.84638063613738e-14,0.556549016149339,0.27,0.219,4.85598107304132e-10,"2","PPP1CB"
"IGLL5",0,4.29094909994446,0.739,0.122,0,"3","IGLL5"
"IGLC3",0,4.10269734862629,0.966,0.586,0,"3","IGLC3"
"IGLC2",0,3.24854214840471,0.979,0.676,0,"3","IGLC2"
"IGLC7",0,2.80980532755598,0.813,0.099,0,"3","IGLC7"
"IGLL1",0,2.15412068995114,0.656,0.02,0,"3","IGLL1"
"IGLV6-57",0,2.00279931397712,0.514,0.096,0,"3","IGLV6-57"
"IGHA1",0,1.75076872109022,0.999,0.845,0,"3","IGHA1"
"SSR4",0,1.61569453174459,0.996,0.67,0,"3","SSR4"
"MZB1",0,1.60226449294148,0.978,0.411,0,"3","MZB1"
"FKBP2",0,1.36129363978476,0.929,0.391,0,"3","FKBP2"
"HSP90B1",0,1.35459849585113,0.907,0.408,0,"3","HSP90B1"
"DERL3",0,1.33369478214825,0.902,0.314,0,"3","DERL3"
"IGHA2",0,1.33074834108473,0.973,0.504,0,"3","IGHA2"
"FKBP11",0,1.30465129666501,0.907,0.295,0,"3","FKBP11"
"SEC11C",0,1.28491175762168,0.908,0.395,0,"3","SEC11C"
"XBP1",0,1.20355351983234,0.925,0.373,0,"3","XBP1"
"SDF2L1",0,1.17068841261087,0.854,0.311,0,"3","SDF2L1"
"TNFRSF17",0,1.1651483018128,0.848,0.284,0,"3","TNFRSF17"
"ANKRD28",0,1.16075503034984,0.695,0.214,0,"3","ANKRD28"
"VIMP",0,1.15609527925973,0.884,0.332,0,"3","VIMP"
"GUSBP11",0,1.10688232380324,0.435,0.013,0,"3","GUSBP11"
"MANF",0,1.08866749792536,0.84,0.324,0,"3","MANF"
"C19orf10",0,1.08838984366508,0.653,0.209,0,"3","C19orf10"
"SSR3",0,1.0634977315458,0.885,0.363,0,"3","SSR3"
"DNAJB9",0,1.05404955854864,0.838,0.329,0,"3","DNAJB9"
"SPCS1",0,1.02832019455485,0.929,0.553,0,"3","SPCS1"
"PRDX4",0,0.999246913813907,0.775,0.272,0,"3","PRDX4"
"PDIA4",0,0.972088655982827,0.723,0.25,0,"3","PDIA4"
"DUSP5",0,0.956662411505544,0.613,0.189,0,"3","DUSP5"
"CRELD2",0,0.948248413912602,0.743,0.267,0,"3","CRELD2"
"CHPF",0,0.708221377422538,0.513,0.132,0,"3","CHPF"
"SEC61B",1.49172189629173e-301,0.937601595828411,0.939,0.564,3.92322858724726e-297,"3","SEC61B"
"RRBP1",8.45379879165513e-300,0.864441686350546,0.593,0.184,2.2233490822053e-295,"3","RRBP1"
"TMEM258",4.26039685054107e-294,0.950026361988925,0.918,0.532,1.1204843716923e-289,"3","TMEM258"
"IGJ",7.860678273877e-293,1.78771531282382,0.758,0.411,2.06735838602965e-288,"3","IGJ"
"IGLV2-14",3.66891128595739e-292,1.23073755423854,0.21,0.023,9.64923668206793e-288,"3","IGLV2-14"
"RP11-290F5.1",4.24870028496799e-290,0.690366001903035,0.439,0.108,1.11740817494658e-285,"3","RP11-290F5.1"
"SPCS2",1.21485401367399e-283,0.934741379070762,0.926,0.544,3.1950660559626e-279,"3","SPCS2"
