"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HLA-DRA2",1.88987667292262e-136,0.633656663632577,0.997,0.803,4.97037564978648e-132,"5","HLA-DRA"
"ARHGAP242",4.47902696409578e-89,0.622624557471474,0.454,0.22,1.17798409155719e-84,"5","ARHGAP24"
"CD741",2.49291604296715e-140,0.603346613027928,0.999,0.957,6.55636919300361e-136,"5","CD74"
"SMIM141",8.1046074656411e-97,0.600570183069875,0.645,0.384,2.13151176346361e-92,"5","SMIM14"
"RPSA2",3.13804970118121e-127,0.600489356555215,0.963,0.874,8.25307071410658e-123,"5","RPSA"
"HLA-DQB11",1.27693894837563e-99,0.595653861315636,0.814,0.544,3.3583494342279e-95,"5","HLA-DQB1"
"HLA-DPB12",2.74032885720515e-111,0.591967637342568,0.941,0.71,7.20706489444955e-107,"5","HLA-DPB1"
"MARCH11",1.93252725248355e-57,0.586706969288766,0.359,0.186,5.08254667403174e-53,"5","MARCH1"
"ARL6IP5",1.89901087783275e-51,0.580628807574072,0.453,0.288,4.99439860870014e-47,"5","ARL6IP5"
"HLA-DPA11",8.95461507272534e-110,0.577042805512576,0.94,0.724,2.35506376412676e-105,"5","HLA-DPA1"
"IGHM1",9.82398100547937e-304,3.78962712821174,0.926,0.472,2.58370700444107e-299,"6","IGHM"
"IGJ2",0,2.2798023017336,0.939,0.407,0,"6","IGJ"
"CCL31",0,2.02677879051962,0.697,0.142,0,"6","CCL3"
"CCL41",0,1.59319672840964,0.612,0.135,0,"6","CCL4"
"MT-RNR22",0,1.45386609859777,0.937,0.417,0,"6","MT-RNR2"
"MT-RNR12",0,1.3980824955209,0.914,0.346,0,"6","MT-RNR1"
"IGHA12",1.72768510762778e-288,1.38196732305368,0.998,0.849,4.54381183306107e-284,"6","IGHA1"
"NFKBIA1",4.39835398086188e-204,1.32716919077683,0.911,0.546,1.15676709696667e-199,"6","NFKBIA"
"SSR42",2.15744398639846e-302,1.23220834465844,0.986,0.679,5.67407768422795e-298,"6","SSR4"
"LMNA2",7.40533516891177e-272,1.20981781589862,0.801,0.299,1.9476031494238e-267,"6","LMNA"
"XBP12",0,1.19395520886594,0.953,0.386,0,"6","XBP1"
"ANKRD282",0,1.17643864483447,0.768,0.221,0,"6","ANKRD28"
"MZB12",0,1.15134842103936,0.987,0.426,0,"6","MZB1"
"DUSP52",0,1.12891521143501,0.736,0.192,0,"6","DUSP5"
"CST31",0,1.09429678711526,0.729,0.209,0,"6","CST3"
"FKBP22",4.24014541101044e-302,1.05141663526081,0.943,0.404,1.11515824309575e-297,"6","FKBP2"
"TNFRSF172",0,1.05003155532058,0.866,0.297,0,"6","TNFRSF17"
"CXCL141",0,1.0483543049698,0.697,0.152,0,"6","CXCL14"
"SDF2L12",2.52330400777046e-293,1.03333109470333,0.868,0.324,6.63628954043632e-289,"6","SDF2L1"
"DDX181",3.04297081276088e-141,0.995974317786428,0.724,0.348,8.00301323756113e-137,"6","DDX18"
"KIAA0125",0,1.84808855985944,0.998,0.161,0,"7","KIAA0125"
"RP5-887A10.12",7.80662049930695e-65,0.885507718493832,0.466,0.235,2.05314119131773e-60,"7","RP5-887A10.1"
"TXNIP2",2.57782307006462e-46,0.793500825942748,0.621,0.425,6.77967467426994e-42,"7","TXNIP"
"LTB3",8.25411957221337e-75,0.703689378363822,0.796,0.518,2.17083344749212e-70,"7","LTB"
"BANK14",9.7009734820337e-67,0.678547810558209,0.62,0.35,2.55135602577486e-62,"7","BANK1"
"CD821",4.93494681101527e-54,0.663775516749051,0.348,0.16,1.29789101129702e-49,"7","CD82"
"GPR1833",2.44731470458597e-41,0.643012943397866,0.545,0.351,6.43643767306111e-37,"7","GPR183"
"S100A41",1.03186843974641e-18,0.633395925335832,0.44,0.34,2.71381399653305e-14,"7","S100A4"
"RPS172",2.94825080603932e-50,0.608767306850586,0.79,0.569,7.75389961988341e-46,"7","RPS17"
"RPSA3",3.49509216498344e-75,0.591611841558097,0.956,0.877,9.19209239390644e-71,"7","RPSA"
