"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"KLRB11",1.23292907222718e-31,0.734202483353594,0.423,0.242,3.24260345995749e-27,"3","KLRB1"
"ID21",3.30631620503146e-31,0.518618067417383,0.785,0.602,8.69561161923275e-27,"3","ID2"
"LDLRAD41",3.88282308732091e-31,0.727703672398592,0.337,0.177,1.0211824719654e-26,"3","LDLRAD4"
"JCHAIN1",6.33649150553004e-22,0.642727564284244,0.368,0.227,1.6664972659544e-17,"3","JCHAIN"
"IGHA21",1.35354189856802e-18,0.509851714019487,0.426,0.282,3.55981519323389e-14,"3","IGHA2"
"CD8B2",8.88444737681435e-143,0.980535350193099,0.887,0.453,2.33660966010217e-138,"4","CD8B"
"HOPX2",2.31535047779137e-50,0.716346535760193,0.57,0.313,6.0893717565913e-46,"4","HOPX"
"GZMB1",9.46186481576706e-45,0.766308208901533,0.582,0.349,2.48847044654674e-40,"4","GZMB"
"CD8A1",2.40892343577115e-36,0.524757465365642,0.784,0.574,6.33546863607812e-32,"4","CD8A"
"KLRD12",8.89054942178266e-36,0.665055156331227,0.397,0.209,2.33821449792884e-31,"4","KLRD1"
"AC092580.42",1.57226359572655e-33,0.619766971442212,0.494,0.297,4.13505325676083e-29,"4","AC092580.4"
"FKBP11",3.62295933676209e-24,0.550727221432221,0.355,0.208,9.52838305568428e-20,"4","FKBP11"
"KLRB12",2.26854393911689e-22,0.590427907645547,0.4,0.244,5.96627055987743e-18,"4","KLRB1"
"GNLY",7.32543571596806e-20,1.25922016129095,0.201,0.102,1.9265895932996e-15,"4","GNLY"
"MT-RNR21",5.92509432304437e-16,0.641697432497835,0.382,0.252,1.55829980696067e-11,"4","MT-RNR2"
"IGHA11",1.57757962659894e-13,0.645065856656333,0.718,0.66,4.14903441795521e-09,"4","IGHA1"
"IGJ1",1.64783048070848e-12,0.657711221401694,0.285,0.182,4.33379416426331e-08,"4","IGJ"
"MT-RNR11",2.69067648843125e-10,0.71341987370523,0.266,0.178,7.07647916457419e-06,"4","MT-RNR1"
"TRGC21",0,1.82510454555478,0.952,0.223,0,"5","TRGC2"
"KLRB13",1.43328452082622e-58,1.54382403515725,0.471,0.24,3.76953828977297e-54,"5","KLRB1"
"HOPX3",1.09780759216382e-51,0.806739461966518,0.568,0.314,2.88723396739086e-47,"5","HOPX"
"AC092580.43",2.09482728058206e-39,0.741319981773796,0.51,0.297,5.50939574793082e-35,"5","AC092580.4"
"TMIGD22",1.67176351787628e-33,0.652538614378942,0.186,0.068,4.39673805201463e-29,"5","TMIGD2"
"KLRD13",7.95134515553751e-32,0.732739645977568,0.39,0.21,2.09120377590637e-27,"5","KLRD1"
"ITGA1",1.52348806342271e-26,0.614882201144343,0.28,0.142,4.00677360680173e-22,"5","ITGA1"
"RORA",1.2405153477149e-22,0.653560757127841,0.358,0.216,3.26255536449018e-18,"5","RORA"
"GNLY1",3.8584819735473e-17,0.793576272159522,0.199,0.102,1.01478075904294e-12,"5","GNLY"
"MT-RNR22",3.76172904752669e-12,0.507029857280739,0.368,0.254,9.8933473949952e-08,"5","MT-RNR2"
"MT-RNR12",6.54400664211458e-12,0.561984696949057,0.277,0.178,1.72107374687614e-07,"5","MT-RNR1"
"TMEM66",8.81011481758861e-10,0.522359176917516,0.293,0.204,2.3170601970258e-05,"5","TMEM66"
"RNA18S51",2.20478716319167e-09,0.519671462745522,0.176,0.107,5.7985902391941e-05,"5","RNA18S5"
"KLRB14",1.87598094262762e-34,1.04580650883868,0.429,0.243,4.93382987911064e-30,"6","KLRB1"
"S100A4",1.29443797226142e-32,0.546421062569058,0.852,0.738,3.40437186704754e-28,"6","S100A4"
"HOPX4",1.04060459823711e-30,0.644061481254987,0.514,0.318,2.73679009336361e-26,"6","HOPX"
"IGHA12",1.69255785830712e-19,0.677792843091031,0.763,0.658,4.45142716734774e-15,"6","IGHA1"
"MT-RNR23",1.94255702745398e-18,0.939078373436408,0.388,0.253,5.10892498220397e-14,"6","MT-RNR2"
"RORA1",3.66636240023798e-17,0.578087621088107,0.342,0.217,9.64253311262587e-13,"6","RORA"
"IGJ2",9.45343540537033e-16,1.05044392893061,0.295,0.182,2.4862535116124e-11,"6","IGJ"
"GNLY2",1.04562497906083e-15,0.88689814261952,0.196,0.103,2.74999369492998e-11,"6","GNLY"
"MT-RNR13",1.09400880275131e-14,0.817060373723076,0.288,0.177,2.87724315123596e-10,"6","MT-RNR1"
"IFNG1",1.39094694163401e-07,0.563175367404444,0.35,0.271,0.00365819045649744,"6","IFNG"
"ZNF683",0,2.88912529409971,1,0.003,0,"7","ZNF683"
"CD52",4.93270157229527e-70,0.69792911752191,0.977,0.854,1.29730051351366e-65,"7","CD52"
"S100A41",2.5714050125564e-55,0.692424264712217,0.927,0.733,6.76279518302334e-51,"7","S100A4"
"RP11-291B21.2",2.28739850879962e-39,0.713659518795643,0.211,0.071,6.015858078143e-35,"7","RP11-291B21.2"
"HOPX5",1.27128848074677e-34,0.628429935681891,0.556,0.316,3.343488704364e-30,"7","HOPX"
"KLRD14",1.34915630729563e-33,0.693203472911136,0.404,0.211,3.54828108818751e-29,"7","KLRD1"
"CD631",1.78563758739861e-30,0.611783139469138,0.621,0.412,4.69622685485835e-26,"7","CD63"
"CD72",2.92979205736777e-29,0.500014052481896,0.816,0.625,7.70535311087723e-25,"7","CD7"
"ID22",5.31578143835488e-24,0.531055569024704,0.773,0.605,1.39805051828733e-19,"7","ID2"
"KLRC2",1.27220132717495e-23,0.540695859200173,0.105,0.032,3.34588949047011e-19,"7","KLRC2"
"AC092580.44",1.42614379883431e-23,0.62173878220948,0.482,0.3,3.75075819093424e-19,"7","AC092580.4"
"XCL12",1.33950072222706e-22,0.892775972663105,0.343,0.189,3.52288689945718e-18,"7","XCL1"
"GNLY3",6.02715536713933e-20,1.15055077883667,0.212,0.102,1.58514186155764e-15,"7","GNLY"
"XCL22",3.43840074027922e-18,0.658992217760887,0.369,0.226,9.04299394693434e-14,"7","XCL2"
"LGALS11",1.7923663080685e-16,0.532073413641857,0.574,0.418,4.71392339022017e-12,"7","LGALS1"
"TRGC22",7.62907558233936e-15,0.507791815346096,0.395,0.264,2.00644687815525e-10,"7","TRGC2"
"CRTAM",0,2.30597889293015,1,0.119,0,"8","CRTAM"
"GZMK2",3.75933501349223e-119,1.08360137684477,0.927,0.536,9.88705108548457e-115,"8","GZMK"
"CMC11",1.81966639505774e-60,1.00517527682002,0.512,0.237,4.78572261900186e-56,"8","CMC1"
"CST71",2.90796325036104e-34,0.519089817035749,0.864,0.683,7.64794334844954e-30,"8","CST7"
"KLRG1",5.10435844846458e-23,0.629721000122325,0.278,0.14,1.34244627194618e-18,"8","KLRG1"
"SH2D1A1",2.79420444395655e-22,0.532060874161427,0.383,0.224,7.34875768760573e-18,"8","SH2D1A"
"CCL4L21",7.64436445126332e-21,0.612741394540097,0.392,0.236,2.01046785068225e-16,"8","CCL4L2"
"TRAT1",1.04876840769083e-19,0.534457013526581,0.421,0.268,2.75826091222687e-15,"8","TRAT1"
"TXNIP",3.23393614364715e-13,0.597225506756728,0.461,0.349,8.50525205779201e-09,"8","TXNIP"
"IGHG3",0.000393289386938674,0.511931656059604,0.19,0.145,1,"8","IGHG3"
"GZMH1",8.8950020091543e-144,1.52939683790405,0.737,0.301,2.33938552840758e-139,"9","GZMH"
"GZMK3",9.10815444373968e-122,1.15611912054416,0.942,0.537,2.39544461870353e-117,"9","GZMK"
"CD741",6.35495518823692e-95,1.08897871235427,0.905,0.692,1.67135321450631e-90,"9","CD74"
"NKG71",1.41317744960647e-79,0.943964899314915,0.952,0.757,3.71665669246501e-75,"9","NKG7"
"HLA-DPB11",1.46606201445473e-62,0.976604054190469,0.695,0.414,3.85574309801593e-58,"9","HLA-DPB1"
"GZMA1",1.6493009481488e-60,0.658857045992832,0.945,0.705,4.33766149363136e-56,"9","GZMA"
"HLA-DRB11",5.65605849563915e-60,1.06801610145145,0.644,0.367,1.4875433843531e-55,"9","HLA-DRB1"
"HLA-DPA11",3.47975343493069e-58,0.972849158708074,0.653,0.378,9.15175153386771e-54,"9","HLA-DPA1"
"CST72",1.20203112334512e-52,0.731526552196983,0.865,0.684,3.16134185439765e-48,"9","CST7"
"CCL41",1.74347325118809e-49,0.806937523322573,0.865,0.601,4.58533465062468e-45,"9","CCL4"
"HLA-DRA1",2.32846807961662e-45,1.12920460930042,0.531,0.298,6.12387104939172e-41,"9","HLA-DRA"
"ITGB21",5.11363224289268e-42,0.789937031449187,0.568,0.331,1.34488527988078e-37,"9","ITGB2"
"IFNG2",1.4325860304632e-39,1.09125770176392,0.49,0.264,3.76770126011823e-35,"9","IFNG"
"APOBEC3G1",1.40455836008844e-34,0.795400622851186,0.502,0.293,3.6939884870326e-30,"9","APOBEC3G"
"CCL4L22",9.61607684753866e-34,1.14588088433883,0.438,0.234,2.52902821090267e-29,"9","CCL4L2"
"HLA-DQB11",2.33879772637806e-31,0.791574548388098,0.36,0.182,6.1510380203743e-27,"9","HLA-DQB1"
"CD271",7.38033328613936e-26,0.732646200721543,0.475,0.301,1.94102765425465e-21,"9","CD27"
"HLA-DRB51",4.03388143053632e-25,0.859393569320515,0.294,0.148,1.06091081623105e-20,"9","HLA-DRB5"
"DUSP41",6.31290698432788e-25,0.683284916475672,0.491,0.305,1.66029453687823e-20,"9","DUSP4"
"HLA-DQA11",3.37772950720773e-23,0.81433156901415,0.271,0.135,8.88342860395634e-19,"9","HLA-DQA1"
"GZMB2",5.69775642346128e-23,0.902952673567614,0.52,0.356,1.49850993937032e-18,"9","GZMB"
"CHI3L2",3.49697076063153e-20,0.544717837281187,0.135,0.05,9.19703310046092e-16,"9","CHI3L2"
"LYST1",7.25474776935637e-19,0.65236663522572,0.286,0.16,1.90799866334072e-14,"9","LYST"
"CCL3L31",8.45236793301279e-19,0.637704800689564,0.242,0.123,2.22297276638236e-14,"9","CCL3L3"
"HLA-DMA1",3.6938473808179e-18,0.554042171006669,0.279,0.154,9.71481861155107e-14,"9","HLA-DMA"
"COTL11",3.783414264823e-18,0.506325571155756,0.742,0.624,9.9503795164845e-14,"9","COTL1"
"CMC12",5.33100996004527e-18,0.622084607028687,0.392,0.245,1.40205561949191e-13,"9","CMC1"
"FABP51",2.93127054823933e-17,0.739026371680267,0.331,0.203,7.70924154186944e-13,"9","FABP5"
"CCL31",3.55916783488688e-15,0.677300003049854,0.265,0.152,9.3606114057525e-11,"9","CCL3"
"CTSC1",5.80525325621545e-15,0.567921444132618,0.427,0.297,1.52678160638466e-10,"9","CTSC"
"PRF11",5.93779097339523e-15,0.545320561563444,0.395,0.264,1.56163902600295e-10,"9","PRF1"
"SH2D1A2",1.66823070125938e-14,0.503705740419598,0.353,0.226,4.38744674431216e-10,"9","SH2D1A"
"KLRG11",1.63607013470761e-13,0.613942389239427,0.246,0.143,4.30286445428102e-09,"9","KLRG1"
"LAG31",2.15285755108592e-12,0.542458930212114,0.382,0.269,5.66201535935598e-08,"9","LAG3"
"APOBEC3C1",2.09959722490265e-11,0.572030583451806,0.26,0.165,5.52194070149398e-07,"9","APOBEC3C"
"PLA2G16",6.85476647654338e-10,0.508080191833192,0.242,0.156,1.80280358333091e-05,"9","PLA2G16"
"PMAIP11",1.21662530711573e-09,0.529016164546878,0.315,0.216,3.19972455771436e-05,"9","PMAIP1"
"HSPA1A1",1.11892174401864e-08,1.14979637538272,0.315,0.226,0.000294276418676902,"9","HSPA1A"
"DNAJB1",3.15820130657132e-06,0.744025890466822,0.551,0.505,0.0830606943628258,"9","DNAJB1"
"CACYBP",4.3192092802114e-06,0.582755067393249,0.299,0.233,0.11359520406956,"9","CACYBP"
"HSPH1",4.69773288429538e-06,0.600256646234324,0.231,0.168,0.123550374856968,"9","HSPH1"
"HSPA1B",0.000193766975790943,1.10755214031733,0.226,0.177,1,"9","HSPA1B"
"ZFAND2A",0.000353034888301799,0.565774661324666,0.117,0.079,1,"9","ZFAND2A"
"HSP90AA1",0.00123336134129526,0.60924249788866,0.769,0.75,1,"9","HSP90AA1"
"XCL13",0,2.07425049723897,0.91,0.16,0,"10","XCL1"
"CD40LG",1.53094384001052e-54,0.673220279878049,0.132,0.023,4.02638229922768e-50,"10","CD40LG"
"XCL23",4.99640843318423e-42,0.912403098141446,0.456,0.223,1.31405541792745e-37,"10","XCL2"
"S100A42",4.23820268336971e-39,0.687488653125659,0.879,0.738,1.11464730572623e-34,"10","S100A4"
"ANXA1",5.65252131399911e-27,0.693645833622915,0.799,0.655,1.48661310558177e-22,"10","ANXA1"
"PHLDA1",2.93668355839487e-25,1.06920598669872,0.308,0.157,7.7234777585785e-21,"10","PHLDA1"
"TNFRSF18",1.7832062794831e-23,0.607874145217803,0.127,0.041,4.68983251504057e-19,"10","TNFRSF18"
"FOS",3.08409738905658e-17,0.653345716186308,0.791,0.717,8.1111761332188e-13,"10","FOS"
"LTB",5.00101564246972e-17,0.717240712904367,0.526,0.388,1.31526711396954e-12,"10","LTB"
"IL7R",2.82129913374357e-16,0.718571566015054,0.481,0.345,7.4200167217456e-12,"10","IL7R"
"NFKBIA",1.03262749769236e-15,0.837830131796522,0.585,0.478,2.71581031893092e-11,"10","NFKBIA"
"TIMP1",8.29673494671918e-15,0.536016302744786,0.251,0.142,2.18204129098714e-10,"10","TIMP1"
"RGCC",8.63066724273874e-13,0.716422172884843,0.621,0.526,2.26986548484029e-08,"10","RGCC"
"S100A11",1.15806151200846e-12,0.529151421312107,0.538,0.431,3.04570177658226e-08,"10","S100A11"
"MT-RNR24",3.97847169752113e-12,0.685664004723484,0.38,0.255,1.04633805644806e-07,"10","MT-RNR2"
"TMEM661",4.71005900482378e-11,0.564221427440501,0.31,0.205,1.23874551826865e-06,"10","TMEM66"
"JUNB",8.56118866009601e-11,0.538341766364913,0.831,0.778,2.25159261760525e-06,"10","JUNB"
"C17orf76-AS1",1.9579896799634e-10,0.518743612299662,0.241,0.148,5.14951285830374e-06,"10","C17orf76-AS1"
"LMNA",1.6492440338529e-09,0.627397361704005,0.389,0.295,4.33751180903313e-05,"10","LMNA"
"FOSB",1.91112809958146e-09,0.512952263940081,0.561,0.484,5.02626690189923e-05,"10","FOSB"
"NR4A1",2.68657234774378e-06,0.5246623715551,0.173,0.114,0.0706568527456614,"10","NR4A1"
"DUSP1",1.81715129691071e-05,0.553962939684531,0.714,0.687,0.477910791087517,"10","DUSP1"
"CD69",3.40955955571519e-05,0.593988694379214,0.715,0.699,0.896714163153096,"10","CD69"
"CD8B3",1.7122922572913e-105,0.871637325767214,0.994,0.459,4.50332863667611e-101,"11","CD8B"
"GZMK4",1.99660349441249e-89,0.937831775494208,0.975,0.538,5.25106719030484e-85,"11","GZMK"
"RPS29",1.21155835707819e-45,0.52673911516067,0.987,0.959,3.18639847911565e-41,"11","RPS29"
"SELL",3.51640785768769e-36,0.763150711742901,0.22,0.072,9.24815266571862e-32,"11","SELL"
"CMC13",2.40752575474193e-33,0.786870094376213,0.474,0.243,6.33179273497127e-29,"11","CMC1"
"TXNIP1",5.1672434294451e-33,1.08651318494081,0.558,0.346,1.35898502194406e-28,"11","TXNIP"
"CCR71",6.1346940283469e-22,0.504280582798055,0.233,0.1,1.61342452945524e-17,"11","CCR7"
"EOMES",4.0150236452677e-19,0.500750062804481,0.184,0.076,1.05595121870541e-14,"11","EOMES"
"IL7R1",1.92150425822196e-16,0.508859648790613,0.518,0.344,5.05355619912375e-12,"11","IL7R"
"GZMK5",8.97501345483751e-83,0.956486085263604,0.972,0.541,2.36042853862227e-78,"12","GZMK"
"CTSW",9.80452519065535e-40,0.62579412663256,0.759,0.432,2.57859012514236e-35,"12","CTSW"
"CCR72",1.93935967216395e-24,0.585953206734365,0.25,0.1,5.10051593779119e-20,"12","CCR7"
"CMC14",1.09698795968524e-23,0.699656806793603,0.449,0.245,2.88507833397219e-19,"12","CMC1"
"KLF2",2.59439899472209e-17,0.646935900175349,0.265,0.129,6.82326935611909e-13,"12","KLF2"
"ITGB22",5.76848394156296e-15,0.566906041096915,0.498,0.337,1.51711127663106e-10,"12","ITGB2"
"IGHG4",7.6809017976778e-12,0.599814741440652,0.308,0.184,2.02007717278926e-07,"12","IGHG4"
"IGHG31",3.68932320714028e-06,0.621729336531882,0.218,0.144,0.0970292003477894,"12","IGHG3"
"TXNIP2",3.24356598418205e-05,0.724962625825756,0.406,0.353,0.853057853839879,"12","TXNIP"
"TRGC23",1.97476103389152e-252,1.64351621270175,0.99,0.244,5.19362151913471e-248,"13","TRGC2"
"GZMK6",1.26045705634788e-80,1.05072063572361,0.967,0.543,3.31500205819493e-76,"13","GZMK"
"CMC15",1.14710519535107e-44,1.07161837472854,0.529,0.243,3.01688666377331e-40,"13","CMC1"
"CST73",5.01166551911238e-35,0.673331538546318,0.886,0.686,1.31806803152656e-30,"13","CST7"
"TRGC1",1.1264140517028e-26,0.752639132161483,0.21,0.071,2.96246895597837e-22,"13","TRGC1"
"EOMES1",9.8568793064996e-24,0.653531405082139,0.21,0.076,2.59235925760939e-19,"13","EOMES"
"KLRG12",2.01950402288921e-21,0.752252903744317,0.307,0.142,5.31129558019861e-17,"13","KLRG1"
"TXNIP3",7.59747988788249e-14,0.733531011238823,0.502,0.35,1.9981372105131e-09,"13","TXNIP"
"SH2D1A3",2.87217793152778e-13,0.541002538081102,0.374,0.228,7.55382795991807e-09,"13","SH2D1A"
