"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CCND3",5.3749721063822e-18,0.715529519979101,0.41,0.23,1.41361766397852e-13,"3","CCND3"
"CXCR4",1.78525531852814e-17,0.557633273010427,0.848,0.71,4.69522148772901e-13,"3","CXCR4"
"APOBEC3G1",3.14727695215666e-17,0.637374972668574,0.515,0.318,8.27733838417202e-13,"3","APOBEC3G"
"CEBPD",5.33340944063276e-17,0.685731132370988,0.274,0.127,1.40268668288641e-12,"3","CEBPD"
"GSTP1",5.57795879895316e-17,0.619962762877481,0.769,0.609,1.46700316412468e-12,"3","GSTP1"
"SAMD3",7.09594494439607e-17,0.560082530177443,0.241,0.103,1.86623352037617e-12,"3","SAMD3"
"IRF8",2.99440221120597e-16,0.633213476573921,0.221,0.095,7.87527781547171e-12,"3","IRF8"
"DUSP2",1.5403831285657e-15,0.651415002971908,0.664,0.484,4.0512076281278e-11,"3","DUSP2"
"XBP1",2.42936527751361e-13,0.603642225879019,0.415,0.249,6.38923067986080e-09,"3","XBP1"
"BTG2",9.55678414715592e-12,0.574724806127766,0.54,0.377,2.51343423070201e-07,"3","BTG2"
"LY6E",1.82515365456907e-11,0.522104176904086,0.597,0.453,4.80015411151665e-07,"3","LY6E"
"DHRS3",3.5261878981406e-11,0.506581432701533,0.144,0.061,9.27387417210977e-07,"3","DHRS3"
"CLIC3",7.4751884413569e-10,0.544595831154617,0.42,0.282,1.96597456007687e-05,"3","CLIC3"
"GZMB1",7.30114936414121e-09,0.581307735317026,0.714,0.621,0.000192020228276914,"3","GZMB"
"ADGRE51",7.04812134049954e-08,0.514298573048195,0.386,0.278,0.00185365591255138,"3","ADGRE5"
"CD69",1.05282223315336e-07,0.576140575442275,0.759,0.681,0.00276892247319334,"3","CD69"
"B3GNT7",1.20751628939249e-05,0.620659703049673,0.194,0.122,0.317576784110225,"3","B3GNT7"
"CD831",2.39629200795636e-05,0.543389101806577,0.201,0.127,0.630224798092523,"3","CD83"
"REL",0.000299682152716244,0.504514411070578,0.495,0.425,1,"3","REL"
"TRDC1",3.62064506718828e-43,0.784609930149988,0.947,0.611,9.52229652670518e-39,"4","TRDC"
"IL321",9.2082874161541e-12,0.50516193769195,0.858,0.795,2.42177959044853e-07,"4","IL32"
"GZMA1",2.46501148490316e-08,0.73739058903748,0.755,0.703,0.000648298020529531,"4","GZMA"
"TRGC2",0.000451033926483019,0.502133853705172,0.427,0.369,1,"4","TRGC2"
"CD160",3.02131232853949e-212,1.81915715394365,0.997,0.255,7.94605142405887e-208,"5","CD160"
"CD7",1.43077007778291e-47,0.828349541397166,0.954,0.841,3.76292530456906e-43,"5","CD7"
"IL322",1.59595426320648e-34,0.757478804421996,0.93,0.79,4.19735971223304e-30,"5","IL32"
"TRDC2",2.4413874277947e-32,0.775584333514166,0.892,0.616,6.42084893510007e-28,"5","TRDC"
"FCER1G2",1.73256695913446e-31,0.988368457402321,0.676,0.41,4.55665110252363e-27,"5","FCER1G"
"ACTB",1.59600304889787e-28,0.521865012257381,0.997,0.992,4.19748801860141e-24,"5","ACTB"
