"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CCDC167",2.5604884806428e-94,1.02175462763889,0.57,0.162,6.73408470409055e-90,"Proliferative CD4 Tcells","CCDC167"
"H2AFY",5.22278032318086e-94,1.11816638839663,0.634,0.201,1.37359122499657e-89,"Proliferative CD4 Tcells","H2AFY"
"ACTG1",8.28947421155809e-93,1.1884608407209,0.989,0.862,2.18013171763978e-88,"Proliferative CD4 Tcells","ACTG1"
"CKS2",1.82397368052417e-90,1.11046806954678,0.581,0.175,4.79705077977857e-86,"Proliferative CD4 Tcells","CKS2"
"TUBA1C",1.3300047445964e-88,0.847304061400591,0.427,0.102,3.49791247828854e-84,"Proliferative CD4 Tcells","TUBA1C"
"DNMT1",9.7937023941587e-86,0.881781477343016,0.446,0.114,2.57574372966374e-81,"Proliferative CD4 Tcells","DNMT1"
"COX8A",1.05083613714525e-83,1.0564736647209,0.894,0.514,2.76369904069201e-79,"Proliferative CD4 Tcells","COX8A"
"SMC3",1.4514942996182e-82,0.875188233288873,0.515,0.146,3.81743000799587e-78,"Proliferative CD4 Tcells","SMC3"
"SNRPD1",2.5056626315477e-82,1.15207034186301,0.711,0.269,6.58989272097044e-78,"Proliferative CD4 Tcells","SNRPD1"
"SLC25A5",1.14363419634333e-80,1.1342113636664,0.836,0.427,3.00775793638296e-76,"Proliferative CD4 Tcells","SLC25A5"
"RAD21",2.25082009484011e-79,0.918167243454853,0.509,0.146,5.91965684942948e-75,"Proliferative CD4 Tcells","RAD21"
"STRA13",4.28499674432335e-79,0.828435858352751,0.462,0.123,1.12695414375704e-74,"Proliferative CD4 Tcells","STRA13"
"CALM3",1.82572621555061e-76,1.15357860424577,0.78,0.362,4.80165994689811e-72,"Proliferative CD4 Tcells","CALM3"
"C12orf75",3.80507584283272e-74,1.0068795371013,0.589,0.195,1.00073494666501e-69,"Proliferative CD4 Tcells","C12orf75"
"LSM5",3.09606298592875e-73,0.946785785375502,0.631,0.223,8.14264565299261e-69,"Proliferative CD4 Tcells","LSM5"
"FABP5",1.92768618498374e-71,1.00964703936045,0.528,0.168,5.06981466650724e-67,"Proliferative CD4 Tcells","FABP5"
"RAN",3.95935405581948e-69,1.09339561255289,0.841,0.514,1.04131011668052e-64,"Proliferative CD4 Tcells","RAN"
"ANXA5",5.11895395994166e-69,0.86231365704508,0.623,0.22,1.34628489146466e-64,"Proliferative CD4 Tcells","ANXA5"
"PPIA",1.87156617269878e-68,0.98977684162614,0.939,0.722,4.9222190341978e-64,"Proliferative CD4 Tcells","PPIA"
"LSM4",2.11403683735335e-67,0.903940241543166,0.599,0.216,5.55991688223932e-63,"Proliferative CD4 Tcells","LSM4"
"TPM4",1.41867321660115e-66,1.024733239393,0.642,0.249,3.73111055966102e-62,"Proliferative CD4 Tcells","TPM4"
"HLA-DRA",8.39813492741393e-66,1.1473873372026,0.679,0.277,2.20870948590986e-61,"Proliferative CD4 Tcells","HLA-DRA"
"H3F3A",1.73079585018553e-65,0.80775939860576,0.971,0.846,4.55199308598793e-61,"Proliferative CD4 Tcells","H3F3A"
"HN1",1.28978798197809e-64,0.985068875787492,0.729,0.321,3.39214239260237e-60,"Proliferative CD4 Tcells","HN1"
"CBX3",2.90716733923574e-64,0.914701602133934,0.658,0.264,7.64585010218999e-60,"Proliferative CD4 Tcells","CBX3"
"PKM",1.19305999733074e-63,1.14056065754073,0.777,0.401,3.13774779297986e-59,"Proliferative CD4 Tcells","PKM"
"PGAM1",2.16580494231891e-62,0.91080868611296,0.745,0.344,5.69606699829874e-58,"Proliferative CD4 Tcells","PGAM1"
"MRPL51",9.23625932429816e-62,0.87756422924627,0.642,0.247,2.42913620229041e-57,"Proliferative CD4 Tcells","MRPL51"
"AP2S1",2.21331563600905e-61,0.824976890657433,0.602,0.223,5.8210201227038e-57,"Proliferative CD4 Tcells","AP2S1"
"PFN1",1.05956162731685e-60,0.846032085493353,0.995,0.933,2.78664707984333e-56,"Proliferative CD4 Tcells","PFN1"
"ARPC2",3.13224676743682e-60,0.835383961759849,0.955,0.752,8.23780899835882e-56,"Proliferative CD4 Tcells","ARPC2"
"SRSF10",2.06728862287899e-59,0.83607979398094,0.517,0.18,5.43696907817175e-55,"Proliferative CD4 Tcells","SRSF10"
"HNRNPA2B1",1.88416107156113e-58,0.890510513233423,0.883,0.605,4.95534361820578e-54,"Proliferative CD4 Tcells","HNRNPA2B1"
"PA2G4",2.29733814787561e-55,0.845200305957751,0.637,0.269,6.04199932891286e-51,"Proliferative CD4 Tcells","PA2G4"
"HNRNPA3",8.78132926772504e-55,0.886254686947328,0.775,0.384,2.30948959741169e-50,"Proliferative CD4 Tcells","HNRNPA3"
"LSM3",8.86370882100642e-55,0.803489326830128,0.613,0.238,2.33115541992469e-50,"Proliferative CD4 Tcells","LSM3"
"BLOC1S1",1.68182885981422e-54,0.8279551830757,0.737,0.329,4.42320990131139e-50,"Proliferative CD4 Tcells","BLOC1S1"
"ANAPC11",9.98460887635151e-54,0.834193280006024,0.655,0.274,2.62595213448045e-49,"Proliferative CD4 Tcells","ANAPC11"
"SUMO2",1.26841396299313e-53,0.820182818867611,0.897,0.635,3.33592872267194e-49,"Proliferative CD4 Tcells","SUMO2"
"SIVA1",4.24079834205383e-53,0.895438776135925,0.615,0.261,1.11532996396016e-48,"Proliferative CD4 Tcells","SIVA1"
"SET",1.00432973998245e-52,0.912212178417104,0.639,0.277,2.64138721615385e-48,"Proliferative CD4 Tcells","SET"
"PSMA4",2.79686543806822e-52,0.80067840274745,0.645,0.272,7.35575610211942e-48,"Proliferative CD4 Tcells","PSMA4"
"ARPC5",7.46029377023109e-52,0.92460986960448,0.743,0.375,1.96205726157078e-47,"Proliferative CD4 Tcells","ARPC5"
"YBX1",7.73144212654126e-52,0.814445268751899,0.923,0.738,2.03336927928035e-47,"Proliferative CD4 Tcells","YBX1"
"HMGN1",2.60179217730485e-51,0.868953454465131,0.849,0.56,6.84271342631175e-47,"Proliferative CD4 Tcells","HMGN1"
"MZT2B",5.42876831768355e-51,0.844930925735867,0.724,0.352,1.42776606755077e-46,"Proliferative CD4 Tcells","MZT2B"
"SUB1",1.26792783483138e-48,0.846401967889438,0.894,0.644,3.33465020560652e-44,"Proliferative CD4 Tcells","SUB1"
"ERH",2.53309575661207e-48,0.819863819712157,0.706,0.338,6.66204183988973e-44,"Proliferative CD4 Tcells","ERH"
"TPI1",3.7300733194056e-47,0.902306312033954,0.844,0.548,9.81009283003673e-43,"Proliferative CD4 Tcells","TPI1"
"SNRPG",1.08292991731592e-46,0.881877893501101,0.732,0.388,2.84810568254088e-42,"Proliferative CD4 Tcells","SNRPG"
"VIM",2.27986175062125e-45,1.00047041970503,0.902,0.732,5.9960364041339e-41,"Proliferative CD4 Tcells","VIM"
"CRIP1",2.14079158331702e-40,0.842522730048876,0.668,0.342,5.63028186412377e-36,"Proliferative CD4 Tcells","CRIP1"
"LGALS1",8.68387849911888e-31,1.29745435874229,0.674,0.383,2.28386004526827e-26,"Proliferative CD4 Tcells","LGALS1"
"ENO1",5.20841555983107e-29,0.831722007097365,0.801,0.562,1.36981329223557e-24,"Proliferative CD4 Tcells","ENO1"
"CCL20",3.58233350408098e-23,0.931609358052206,0.31,0.131,9.42153711573299e-19,"Proliferative CD4 Tcells","CCL20"
"TNFRSF4",0,2.59244020033482,0.633,0.13,0,"Regulatory CD4 Tcells","TNFRSF4"
"BATF",0,2.20509979441055,0.679,0.145,0,"Regulatory CD4 Tcells","BATF"
"IL2RA",0,2.16269543878141,0.427,0.031,0,"Regulatory CD4 Tcells","IL2RA"
"TNFRSF18",0,1.9425628705826,0.627,0.17,0,"Regulatory CD4 Tcells","TNFRSF18"
"AC133644.2",0,1.75841316151829,0.411,0.045,0,"Regulatory CD4 Tcells","AC133644.2"
"CARD16",0,1.53524947597927,0.613,0.218,0,"Regulatory CD4 Tcells","CARD16"
"FOXP3",0,1.40313945994329,0.329,0.01,0,"Regulatory CD4 Tcells","FOXP3"
"SAT1",0,1.38163950587411,0.811,0.557,0,"Regulatory CD4 Tcells","SAT1"
"TIGIT",0,1.36523916069675,0.602,0.197,0,"Regulatory CD4 Tcells","TIGIT"
"MIR4435-2HG",0,1.33756684896587,0.403,0.09,0,"Regulatory CD4 Tcells","MIR4435-2HG"
"PMAIP1",0,1.32620065850567,0.514,0.19,0,"Regulatory CD4 Tcells","PMAIP1"
"CTLA4",0,1.31300229718244,0.375,0.062,0,"Regulatory CD4 Tcells","CTLA4"
"LTB",0,1.21652690932895,0.85,0.557,0,"Regulatory CD4 Tcells","LTB"
"BIRC3",0,1.17150958329499,0.674,0.359,0,"Regulatory CD4 Tcells","BIRC3"
"TBC1D4",0,1.12332897417882,0.33,0.056,0,"Regulatory CD4 Tcells","TBC1D4"
"DNPH1",0,1.10866355986832,0.497,0.18,0,"Regulatory CD4 Tcells","DNPH1"
"DUSP4",0,1.08215004069056,0.584,0.247,0,"Regulatory CD4 Tcells","DUSP4"
"ARID5B",0,1.08098252778743,0.526,0.213,0,"Regulatory CD4 Tcells","ARID5B"
"ICOS",0,1.07939218347605,0.472,0.203,0,"Regulatory CD4 Tcells","ICOS"
"CORO1B",0,1.0772166992983,0.527,0.228,0,"Regulatory CD4 Tcells","CORO1B"
"GLRX",0,1.06139573530685,0.406,0.142,0,"Regulatory CD4 Tcells","GLRX"
"IL32",0,1.05759993651553,0.971,0.859,0,"Regulatory CD4 Tcells","IL32"
"CD27",0,1.01647952552779,0.556,0.25,0,"Regulatory CD4 Tcells","CD27"
"CTSC",0,1.01055529895021,0.533,0.273,0,"Regulatory CD4 Tcells","CTSC"
"TYMP",0,0.995250278670327,0.441,0.194,0,"Regulatory CD4 Tcells","TYMP"
"GPX1",0,0.986370513035307,0.572,0.283,0,"Regulatory CD4 Tcells","GPX1"
"UCP2",0,0.984699533945458,0.547,0.275,0,"Regulatory CD4 Tcells","UCP2"
"TNFRSF1B",0,0.982157125534263,0.465,0.213,0,"Regulatory CD4 Tcells","TNFRSF1B"
"LINC00152",0,0.965224525988025,0.567,0.286,0,"Regulatory CD4 Tcells","LINC00152"
"PIM2",0,0.944734478313158,0.369,0.13,0,"Regulatory CD4 Tcells","PIM2"
"GBP2",0,0.917141279146904,0.439,0.184,0,"Regulatory CD4 Tcells","GBP2"
"S100A4",0,0.907177500332563,0.941,0.78,0,"Regulatory CD4 Tcells","S100A4"
"NAMPT",0,0.906196974999974,0.386,0.158,0,"Regulatory CD4 Tcells","NAMPT"
"SPOCK2",0,0.885264502180313,0.645,0.368,0,"Regulatory CD4 Tcells","SPOCK2"
"UGP2",0,0.883855729246791,0.447,0.198,0,"Regulatory CD4 Tcells","UGP2"
"TMEM173",0,0.849333798686449,0.366,0.132,0,"Regulatory CD4 Tcells","TMEM173"
"PKM1",2.63963138920645e-299,0.855273751197348,0.581,0.377,6.94223055361298e-295,"Regulatory CD4 Tcells","PKM"
"CACYBP",9.26448835564237e-278,0.853427114484581,0.481,0.278,2.43656043753394e-273,"Regulatory CD4 Tcells","CACYBP"
"HSPA1A",2.4399658011947e-266,1.45931555253939,0.425,0.237,6.41711005714205e-262,"Regulatory CD4 Tcells","HSPA1A"
"TRBC1",6.1873598677336e-228,0.964373434253495,0.531,0.359,1.62727564521394e-223,"Regulatory CD4 Tcells","TRBC1"
"HSPB1",2.38315504931593e-203,0.883280124051459,0.475,0.302,6.26769777970089e-199,"Regulatory CD4 Tcells","HSPB1"
"HSPA1B",1.06739303625537e-140,1.59848155722495,0.316,0.194,2.80724368535161e-136,"Regulatory CD4 Tcells","HSPA1B"
"IGJ",0,1.67728779077545,0.379,0.177,0,"Naive CD4 Tcells","IGJ"
"CCR7",0,1.4577087711256,0.473,0.1,0,"Naive CD4 Tcells","CCR7"
"GAS5",0,1.17491903534979,0.339,0.148,0,"Naive CD4 Tcells","GAS5"
"C17orf76-AS1",0,1.08825946033104,0.341,0.157,0,"Naive CD4 Tcells","C17orf76-AS1"
"IGHA1",0,1.06209002461197,0.746,0.61,0,"Naive CD4 Tcells","IGHA1"
"RPL34",0,0.907824851257133,0.989,0.981,0,"Naive CD4 Tcells","RPL34"
"RPL39",0,0.869355932365342,0.925,0.861,0,"Naive CD4 Tcells","RPL39"
"PASK",0,2.47149325023719,0.984,0.034,0,"CM CD4 Tcells","PASK"
"CCR71",7.11088829977594e-271,0.99074211406107,0.463,0.151,1.87016362284107e-266,"CM CD4 Tcells","CCR7"
"SELL",9.04429123077983e-167,0.806327097491856,0.361,0.133,2.3786485936951e-162,"CM CD4 Tcells","SELL"
"KLRB1",0,1.22834512715242,0.683,0.39,0,"EM CD4 Tcells","KLRB1"
"ANXA1",0,1.19223002708713,0.779,0.485,0,"EM CD4 Tcells","ANXA1"
"IL7R",0,0.854965609817822,0.632,0.403,0,"EM CD4 Tcells","IL7R"
"TMEM66",0,0.833139020823122,0.353,0.184,0,"EM CD4 Tcells","TMEM66"
"MT-RNR2",3.52634255743842e-283,0.802422314132559,0.405,0.233,9.27428092606304e-279,"EM CD4 Tcells","MT-RNR2"
"CXCL13",0,4.9938863129246,0.975,0.048,0,"Follicular CD4 Tcells","CXCL13"
"NR3C1",0,1.62662750474013,0.775,0.295,0,"Follicular CD4 Tcells","NR3C1"
"FKBP5",0,1.6000882910855,0.548,0.148,0,"Follicular CD4 Tcells","FKBP5"
"ICA1",0,1.28110941072586,0.341,0.054,0,"Follicular CD4 Tcells","ICA1"
"CHN1",0,1.11470436675547,0.307,0.048,0,"Follicular CD4 Tcells","CHN1"
"RBPJ",4.15538855533221e-263,1.34173059224841,0.638,0.229,1.09286719005237e-258,"Follicular CD4 Tcells","RBPJ"
"TIGIT1",1.02238611754516e-176,1.07156225121719,0.607,0.243,2.68887548914378e-172,"Follicular CD4 Tcells","TIGIT"
"PDCD1",3.92749645014203e-174,1.00663266048227,0.329,0.088,1.03293156638735e-169,"Follicular CD4 Tcells","PDCD1"
"SRGN",1.03279048665376e-170,0.94857837159302,0.983,0.917,2.71623897989939e-166,"Follicular CD4 Tcells","SRGN"
"TNFRSF181",5.70915024501303e-165,1.06436564066588,0.563,0.223,1.50150651443843e-160,"Follicular CD4 Tcells","TNFRSF18"
"ITM2A",1.918442392743e-157,1.08376872687559,0.723,0.392,5.04550349291409e-153,"Follicular CD4 Tcells","ITM2A"
"MAF",3.21528999521399e-146,0.980925511045154,0.406,0.139,8.45621268741279e-142,"Follicular CD4 Tcells","MAF"
"DUSP41",1.52845865395605e-127,1.19255575618197,0.58,0.286,4.0198462599044e-123,"Follicular CD4 Tcells","DUSP4"
"SLA",1.57783121312616e-104,0.959829903931422,0.533,0.268,4.14969609052179e-100,"Follicular CD4 Tcells","SLA"
"CORO1B1",1.13066427616565e-87,0.870640004556813,0.508,0.262,2.97364704631565e-83,"Follicular CD4 Tcells","CORO1B"
"FABP51",4.03566610095952e-80,0.936925360714859,0.372,0.166,1.06138018455235e-75,"Follicular CD4 Tcells","FABP5"
"IL22",0,3.60358110911407,0.99,0.014,0,"IL22+ CD4 Tcells","IL22"
"TMIGD2",5.11595827509354e-65,1.36404485750973,0.498,0.117,1.3454970263496e-60,"IL22+ CD4 Tcells","TMIGD2"
"CTSH",3.57057062730161e-60,1.06351559879339,0.373,0.072,9.39060074980325e-56,"IL22+ CD4 Tcells","CTSH"
"TNFSF13B",6.66726240375028e-51,1.09595887924139,0.348,0.072,1.75349001218632e-46,"IL22+ CD4 Tcells","TNFSF13B"
"CCL201",1.38236575062796e-47,2.30227336830448,0.473,0.131,3.63562192415154e-43,"IL22+ CD4 Tcells","CCL20"
"S100A41",1.24881256959149e-45,1.05805196514663,0.99,0.8,3.28437705802562e-41,"IL22+ CD4 Tcells","S100A4"
"AC092580.4",1.55171459977862e-37,1.12258756667068,0.647,0.263,4.08100939741778e-33,"IL22+ CD4 Tcells","AC092580.4"
"LGALS3",4.3132824142636e-30,1.02571282489156,0.632,0.291,1.13439327495133e-25,"IL22+ CD4 Tcells","LGALS3"
"S100A6",5.77035605061335e-27,0.816669172622905,0.965,0.821,1.51760364131131e-22,"IL22+ CD4 Tcells","S100A6"
"OSTF1",1.61294605218783e-26,0.888162719187905,0.627,0.304,4.24204811725398e-22,"IL22+ CD4 Tcells","OSTF1"
"LTB1",9.94791954000996e-23,1.02653277076843,0.861,0.595,2.61630283902262e-18,"IL22+ CD4 Tcells","LTB"
"KLRB11",1.89991412218021e-22,0.98737006039042,0.756,0.456,4.99677414133396e-18,"IL22+ CD4 Tcells","KLRB1"
"CKLF",5.42461452544734e-20,0.852600931360614,0.716,0.448,1.42667362019265e-15,"IL22+ CD4 Tcells","CKLF"
"RORA",2.46008682522629e-18,0.885195891726783,0.612,0.347,6.47002835034515e-14,"IL22+ CD4 Tcells","RORA"
"IL17A",0,4.68689208405736,0.919,0.01,0,"IL17+ CD4 Tcells","IL17A"
"CTSH1",1.6702886668075e-223,1.15803515427948,0.371,0.069,4.39285919370371e-219,"IL17+ CD4 Tcells","CTSH"
"CCL202",3.76365798398972e-201,2.04426506669414,0.494,0.127,9.89842049789297e-197,"IL17+ CD4 Tcells","CCL20"
"KLRB12",5.24834957691058e-155,1.41445204827732,0.846,0.451,1.38031593872748e-150,"IL17+ CD4 Tcells","KLRB1"
"TMIGD21",2.33401818570954e-132,1.014555639432,0.405,0.114,6.13846782841609e-128,"IL17+ CD4 Tcells","TMIGD2"
"S100A42",1.0755096253843e-128,0.927670653349502,0.987,0.798,2.82859031476071e-124,"IL17+ CD4 Tcells","S100A4"
"CD40LG",5.34620228404012e-117,1.0438507924876,0.367,0.106,1.40605120070255e-112,"IL17+ CD4 Tcells","CD40LG"
"ANKRD28",8.15008606326699e-117,1.0457108183888,0.489,0.169,2.14347263463922e-112,"IL17+ CD4 Tcells","ANKRD28"
"RORA1",1.11016370901607e-115,1.12747535152642,0.706,0.343,2.91973055471227e-111,"IL17+ CD4 Tcells","RORA"
"JAML",1.18828605591594e-115,1.0068368901105,0.452,0.153,3.12519232705892e-111,"IL17+ CD4 Tcells","JAML"
"OSTF11",1.03760396146865e-114,1.00261318847542,0.652,0.301,2.72889841866255e-110,"IL17+ CD4 Tcells","OSTF1"
"AC092580.41",1.60009241979949e-104,1.10606334692249,0.6,0.26,4.20824306407266e-100,"IL17+ CD4 Tcells","AC092580.4"
"MGAT4A",3.28357612260636e-91,0.925234337870964,0.475,0.187,8.63580520245472e-87,"IL17+ CD4 Tcells","MGAT4A"
"TMEM167A",6.74700051562529e-76,0.870012686280993,0.428,0.177,1.77446113560945e-71,"IL17+ CD4 Tcells","TMEM167A"
"LGALS31",4.9551565806802e-71,0.830490458008497,0.571,0.288,1.30320618071889e-66,"IL17+ CD4 Tcells","LGALS3"
"ZFP36L1",1.95898068447865e-59,0.852278495675368,0.612,0.347,5.15211920017885e-55,"IL17+ CD4 Tcells","ZFP36L1"
"STMN11",0,3.82001016385574,0.97,0.115,0,"Proliferative CD8 Tcells","STMN1"
"KIAA01011",0,2.74095278092989,0.736,0.026,0,"Proliferative CD8 Tcells","KIAA0101"
"UBE2C1",0,2.73421917598981,0.642,0.014,0,"Proliferative CD8 Tcells","UBE2C"
"TYMS1",0,2.48501485074517,0.733,0.017,0,"Proliferative CD8 Tcells","TYMS"
"CKS1B1",0,2.35188815346818,0.745,0.064,0,"Proliferative CD8 Tcells","CKS1B"
"MKI671",0,2.28839286562261,0.649,0.012,0,"Proliferative CD8 Tcells","MKI67"
"TOP2A1",0,2.17397150572991,0.549,0.011,0,"Proliferative CD8 Tcells","TOP2A"
"NUSAP11",0,2.17079991011526,0.665,0.03,0,"Proliferative CD8 Tcells","NUSAP1"
"CENPF1",0,2.11166478937752,0.519,0.018,0,"Proliferative CD8 Tcells","CENPF"
"RRM21",0,1.93977775330762,0.49,0.008,0,"Proliferative CD8 Tcells","RRM2"
"SMC41",0,1.88569907990207,0.715,0.122,0,"Proliferative CD8 Tcells","SMC4"
"BIRC51",0,1.87186800910849,0.535,0.01,0,"Proliferative CD8 Tcells","BIRC5"
"TK11",0,1.86689978191636,0.522,0.014,0,"Proliferative CD8 Tcells","TK1"
"ASPM",0,1.84470082125419,0.44,0.005,0,"Proliferative CD8 Tcells","ASPM"
"CDK11",0,1.83709213899126,0.526,0.011,0,"Proliferative CD8 Tcells","CDK1"
